species,production_system,item,group,age_group,sex,mean_current,mean_ideal,mean_ideal_af,mean_ideal_am,mean_ideal_jf,mean_ideal_jm,mean_ideal_nf,mean_ideal_nm,mean_all_mortality_zero,mean_mortality_zero_af,mean_mortality_zero_am,mean_mortality_zero_j,mean_mortality_zero_n,stdev_current,stdev_ideal,stdev_ideal_af,stdev_ideal_am,stdev_ideal_jf,stdev_ideal_jm,stdev_ideal_nf,stdev_ideal_nm,stdev_all_mortality_zero,stdev_mortality_zero_af,stdev_mortality_zero_am,stdev_mortality_zero_j,stdev_mortality_zero_n,sqrd_stdev_current,sqrd_stdev_ideal,sqrd_stdev_ideal_af,sqrd_stdev_ideal_am,sqrd_stdev_ideal_jf,sqrd_stdev_ideal_jm,sqrd_stdev_ideal_nf,sqrd_stdev_ideal_nm,sqrd_stdev_all_mortality_zero,sqrd_stdev_mortality_zero_af,sqrd_stdev_mortality_zero_am,sqrd_stdev_mortality_zero_j,sqrd_stdev_mortality_zero_n
All small ruminants,Overall,Cml Dry Matter,Adult Combined,Adult,Combined,16653052778.772339,18884304156.7564,18307270583.544807,17554880694.072136,17208358198.915596,17210473933.51983,17196084219.67833,17210024517.064262,15883901252.140486,17138423106.123936,16805508829.58791,16802985902.738117,16807050575.661713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
All small ruminants,Overall,Cml Dry Matter,Adult Female,Adult,Female,12926380270.14759,14293926828.67598,14208309777.687191,13246367490.1775,13285885144.0369,13294554636.77315,13283122181.60807,13285701185.316051,11435024336.125988,13382322520.86153,12931821260.30244,13006922693.93069,13005302199.95665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
All small ruminants,Overall,Cml Dry Matter,Adult Male,Adult,Male,3726672508.624749,4590377328.080421,4098960805.857617,4308513203.894637,3922473054.878692,3915919296.746682,3912962038.070261,3924323331.7482142,4448876916.014498,3756100585.2624073,3873687569.285469,3796063208.807427,3801748375.7050643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
All small ruminants,Overall,Cml Dry Matter,Juvenile Combined,Juvenile,Combined,2001906568.406447,3477092580.072155,2703272405.971162,2155227739.608187,2423808517.878968,2432735901.162085,2248036412.8226643,2247320244.873884,2539067276.671642,2013838964.421019,2002346212.3850338,2127167290.674079,2181656804.2782183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
All small ruminants,Overall,Cml Dry Matter,Juvenile Female,Juvenile,Female,1155687431.547915,1914927340.108444,1528383753.6249099,1242274660.180053,1481204425.27505,1287636143.857992,1292353766.574623,1292149108.678022,1274086217.7811651,1160181185.1434698,1154307671.909235,1230117524.376346,1253505189.627828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
All small ruminants,Overall,Cml Dry Matter,Juvenile Male,Juvenile,Male,846219136.858532,1562165239.963711,1174888652.346252,912953079.428134,942604092.603918,1145099757.3040931,955682646.248041,955171136.1958619,1264981058.8904772,853657779.277549,848038540.4757991,897049766.297733,928151614.65039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
All small ruminants,Overall,Cml Dry Matter,Neonatal Combined,Neonatal,Combined,1495325964.847176,3421057849.429204,2410001619.141551,1639162999.05692,1642605013.807138,1641221154.8431993,2005757812.650099,2055906513.694647,1837741619.2459939,1513498184.737574,1488803805.3051662,1493154336.6510139,1739413553.9887972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
All small ruminants,Overall,Cml Dry Matter,Neonatal Female,Neonatal,Female,770301240.5171831,1701272962.670331,1232300269.243042,848024963.2604239,849721728.957562,848859999.245617,1164703116.135247,908799987.190069,830023347.15265,783072996.518467,771264190.4620789,771690310.769966,900827406.7474301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
All small ruminants,Overall,Cml Dry Matter,Neonatal Male,Neonatal,Male,725024724.329993,1719784886.758873,1177701349.898509,791138035.796496,792883284.849576,792361155.5975821,841054696.514852,1147106526.5045779,1007718272.093344,730425188.219107,717539614.843087,721464025.881048,838586147.241367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
All small ruminants,Overall,Cml Dry Matter,Overall Combined,Overall,Combined,20150285312.025963,25782454586.25776,23420544608.65752,21349271432.737244,21274771730.6017,21284430989.525116,21449878445.151093,21513251275.632797,20260710148.05812,20665760255.28253,20296658847.278107,20423307530.06321,20728120933.928726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
All small ruminants,Overall,Cml Dry Matter,Overall Female,Overall,Female,14852368942.212688,17910127131.454754,16968993800.555141,15336667113.617977,15616811298.269512,15431050779.876759,15740179064.31794,15486650281.184143,13539133901.059803,15325576702.523468,14857393122.673756,15008730529.077003,15159634796.33191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
All small ruminants,Overall,Cml Dry Matter,Overall Male,Overall,Male,5297916369.813273,7872327454.803005,6451550808.102378,6012604319.1192665,5657960432.332187,5853380209.648357,5709699380.833155,6026600994.448653,6721576246.998319,5340183552.759064,5439265724.604355,5414577000.986208,5568486137.596821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
All small ruminants,Overall,Cml Pop Growth,Adult Combined,Adult,Combined,1073767.2855802218,14211291.945184804,12181780.24226103,5392447.710891226,5686857.111502334,5696830.655418732,5808819.513302771,5819903.823058483,12229477.020968445,4611655.5233017085,2024921.3485290366,2488814.5503131086,2860720.4126891326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
All small ruminants,Overall,Cml Pop Growth,Adult Female,Adult,Female,2061340.261728296,10588801.319351621,9496394.34937658,4776807.807332692,5187748.170442332,5193090.9652001355,5223886.531560162,5221392.163948419,8307231.753340339,5447188.413564727,2122712.900097584,2957884.322205148,3073406.2221740866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
All small ruminants,Overall,Cml Pop Growth,Adult Male,Adult,Male,-987572.9761480739,3622490.625833184,2685385.892884449,615639.903558534,499108.9410600008,503739.690218596,584932.9817426088,598511.6591100651,3922245.267628104,-835532.8902630189,-97791.55156854703,-469069.77189204004,-212685.809484954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
All small ruminants,Overall,Cml Pop Growth,Juvenile Combined,Juvenile,Combined,542709.1963829375,12669820.487500332,10104045.298996488,2553843.189134068,3200692.560499634,3187532.276904395,3660656.16142359,3649753.420302614,2662142.034486524,813145.4342092302,550252.7475845151,1734410.4899997134,2838581.3685417944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
All small ruminants,Overall,Cml Pop Growth,Juvenile Female,Juvenile,Female,-346894.2957990818,6224779.46750024,4786040.894913634,784402.4066906136,1177930.0381665449,1169712.32690464,1385785.962078795,1378976.336697337,833906.347756282,-212308.5917122417,-350617.08905888867,375319.0638332513,906237.2283672054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
All small ruminants,Overall,Cml Pop Growth,Juvenile Male,Juvenile,Male,889603.4921820194,6445041.020000094,5318004.404082853,1769440.782443454,2022762.5223330888,2017819.949999755,2274870.199344795,2270777.083605277,1828235.686730242,1025454.025921472,900869.8366434039,1359091.4261664618,1932344.1401745891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
All small ruminants,Overall,Cml Pop Growth,Neonatal Combined,Neonatal,Combined,-1571536.3902895888,16598790.092193466,13509284.857672222,813868.2653031799,905009.749327284,883509.4851445849,2634418.9390633097,2619326.2001123135,-7309364.833059763,-939788.178190211,-1583848.249393757,-1462720.555878793,2165371.6177145634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
All small ruminants,Overall,Cml Pop Growth,Neonatal Female,Neonatal,Female,-1617990.183138345,7514482.609430047,5964312.378516272,-383436.95517982496,-337778.903892964,-348662.19315225317,532296.947865027,524750.8283895319,-743000.6115299792,-1302117.422463239,-1624501.9477817009,-1564141.894220956,297773.3705239884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
All small ruminants,Overall,Cml Pop Growth,Neonatal Male,Neonatal,Male,46453.792848755955,9084307.48276342,7544972.47915595,1197305.220483005,1242788.6532202482,1232171.678296838,2102121.9911982827,2094575.3717227818,-6566364.221529784,362329.2442730281,40653.698387943965,101421.33834216296,1867598.2471905749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
All small ruminants,Overall,Cml Pop Growth,Overall Combined,Overall,Combined,44940.09167357115,43479902.524878606,35795110.39892974,8760159.165328473,9792559.421329252,9767872.417467711,12103894.613789672,12088983.44347341,7582254.222395206,4485012.779320728,991325.8467197954,2760504.484434028,7864673.398945492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
All small ruminants,Overall,Cml Pop Growth,Overall Female,Overall,Female,96455.78279086947,24328063.396281905,20246747.622806486,5177773.258843481,6027899.304715913,6014141.0989525225,7141969.441503984,7125119.329035288,8398137.489566643,3932762.3993892465,147593.8632569944,1769061.491817444,4277416.821065281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
All small ruminants,Overall,Cml Pop Growth,Overall Male,Overall,Male,-51515.691117298324,19151839.1285967,15548362.776123252,3582385.906484993,3764660.1166133382,3753731.318515189,4961925.172285687,4963864.114438124,-815883.2671714379,552250.3799314811,843731.9834628005,991442.992616585,3587256.57788021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
All small ruminants,Overall,Feed Cost,Adult Combined,Adult,Combined,4249020223.069474,4983128097.099857,4756762914.213165,4384473905.067559,4293569524.3822517,4290855136.538924,4286597661.7258434,4286954468.709357,3616189479.1406927,4371124491.047107,4280124154.684327,4283733827.392639,4278165281.1608467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
All small ruminants,Overall,Feed Cost,Adult Female,Adult,Female,3426499419.7632704,3906237767.11156,3870240733.3732,3419974980.99862,3453281153.0600996,3452930559.9414,3445679844.3697004,3446206523.22397,2479897351.313071,3546016069.47453,3428441004.4760303,3446691349.79351,3440004705.52047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
All small ruminants,Overall,Feed Cost,Adult Male,Adult,Male,822520803.3062041,1076890329.988298,886522180.8399651,964498924.068939,840288371.3221519,837924576.5975239,840917817.356143,840747945.4853871,1136292127.827622,825108421.572577,851683150.208297,837042477.599129,838160575.640377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
All small ruminants,Overall,Feed Cost,Juvenile Combined,Juvenile,Combined,560570863.7230096,1045568315.671743,732555759.492478,559384285.7999458,666684907.352289,676181354.8901889,609756672.9917984,608990685.2820129,767280736.686519,563671357.3332548,561094753.9213822,599404101.3667454,608677402.5043416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
All small ruminants,Overall,Feed Cost,Juvenile Female,Juvenile,Female,318066127.705581,561203270.522929,407971317.53020203,317021177.769009,407976271.510082,341607864.197931,344090777.63360703,343458537.875298,335760139.870994,319496816.194486,318310900.22019804,341043348.725792,344029132.377051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
All small ruminants,Overall,Feed Cost,Juvenile Male,Juvenile,Male,242504736.01742852,484365045.14881396,324584441.962276,242363108.03093678,258708635.8422069,334573490.692258,265665895.3581914,265532147.406715,431520596.815525,244174541.1387689,242783853.7011841,258360752.6409534,264648270.1272906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
All small ruminants,Overall,Feed Cost,Neonatal Combined,Neonatal,Combined,413576081.0630964,963388043.272851,644963651.537483,413935795.7875302,416834559.6379574,415789836.3305518,539489775.135449,563333544.8166403,522130702.6870412,417076994.56980646,410495874.9372233,413096409.6866901,476166187.30568814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
All small ruminants,Overall,Feed Cost,Neonatal Female,Neonatal,Female,208062860.5560017,468611035.377227,323341921.241763,208171536.922122,209524801.2489929,209011685.5411323,306740903.89107203,241025812.0696853,199887323.4747072,211497934.0093044,208824167.9417352,208854999.4015537,240757818.87068552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
All small ruminants,Overall,Feed Cost,Neonatal Male,Neonatal,Male,205513220.5070947,494777007.89562404,321621730.29572,205764258.86540818,207309758.3889645,206778150.7894195,232748871.244377,322307732.746955,322243379.21233404,205579060.5605021,201671706.9954881,204241410.2851364,235408368.43500262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
All small ruminants,Overall,Feed Cost,Overall Combined,Overall,Combined,5223167167.855579,6992084456.044452,6134282325.243126,5357793986.655035,5377088991.372498,5382826327.759665,5435844109.85309,5459278698.80801,4905600918.514253,5351872842.950169,5251714783.5429325,5296234338.4460745,5363008870.970877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
All small ruminants,Overall,Feed Cost,Overall Female,Overall,Female,3952628408.0248528,4936052073.011716,4601553972.1451645,3945167695.689751,4070782225.819175,4003550109.680463,4096511525.8943796,4030690873.168953,3015544814.658772,4077010819.6783204,3955576072.6379633,3996589697.9208555,4024791656.7682066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
All small ruminants,Overall,Feed Cost,Overall Male,Overall,Male,1270538759.8307273,2056032383.0327358,1532728353.097961,1412626290.9652839,1306306765.5533233,1379276218.0792017,1339332583.9587114,1428587825.639057,1890056103.8554811,1274862023.271848,1296138710.9049692,1299644640.5252187,1338217214.20267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
All small ruminants,Overall,Gross Margin,Adult Combined,Adult,Combined,-22817647325.07284,33155373108.091476,15266202294.256645,-11942540202.02895,-10169331742.688316,-10519253799.856218,-9241696814.889738,-9688454775.916851,28357111079.845158,-14840152527.250513,-20875815075.815643,-19960590869.91014,-18865803804.84446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
All small ruminants,Overall,Gross Margin,Adult Female,Adult,Female,-12770270748.047369,19466785883.8892,10220556121.83498,-5702857939.9299755,-3566596815.4444714,-4516129314.163385,-4323933419.44911,-4402006025.366294,9568155866.33347,-3443666747.8295307,-12806151534.057037,-10252756846.928085,-10164210383.592724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
All small ruminants,Overall,Gross Margin,Adult Male,Adult,Male,-10047376577.02547,13688587224.202274,5045646172.421666,-6239682262.098973,-6602734927.243847,-6003124485.692833,-4917763395.440629,-5286448750.550556,18788955213.511692,-11396485779.420982,-8069663541.758607,-9707834022.982056,-8701593421.251738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
All small ruminants,Overall,Gross Margin,Juvenile Combined,Juvenile,Combined,-3557184256.1085,30798908571.301247,19676187929.342346,-13171092.214440107,1281004477.3325906,1229571184.9525301,2529726138.7242727,3057682169.782853,-1461110481.9578996,-2853285112.4007215,-3396336621.9509983,-1149002665.8478966,1105366881.861885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
All small ruminants,Overall,Gross Margin,Juvenile Female,Juvenile,Female,-3704353136.084766,11389709318.994825,5157741652.624805,-1841144360.0106573,-1233280442.3605993,-1190256843.1276212,-735048917.9357622,-193194528.95444,-2160100511.7014947,-3332491708.817377,-3554577185.817073,-2397234119.532043,-1467264350.133488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
All small ruminants,Overall,Gross Margin,Juvenile Male,Juvenile,Male,147168879.97626638,19409199252.306423,14518446276.717543,1827973267.796217,2514284919.6931896,2419828028.0801516,3264775056.660035,3250876698.7372932,698990029.7435946,479206596.4166552,158240563.86607492,1248231453.6841464,2572631231.995373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
All small ruminants,Overall,Gross Margin,Neonatal Combined,Neonatal,Combined,-7884850321.06125,17853677720.457844,6273400227.205047,-5817066309.390852,-5996095951.425376,-5302927346.708012,-4313243102.196077,-4128421030.7387447,-24992285864.664165,-7321123955.914956,-7772637178.6411,-7759986429.171708,-4646040001.147603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
All small ruminants,Overall,Gross Margin,Neonatal Female,Neonatal,Female,-4613782494.248554,3935319452.4247265,183652486.53692704,-3949504024.4311676,-3895341698.9328175,-3920300392.0701632,-3394067373.9682612,-3326743685.739153,-4509253567.489353,-4395707292.39802,-4615016036.455687,-4538236786.181388,-3468133610.9142175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
All small ruminants,Overall,Gross Margin,Neonatal Male,Neonatal,Male,-3271067826.812696,13918358268.03312,6089747740.668119,-1867562284.9596841,-2100754252.492558,-1382626954.6378481,-919175728.2278161,-801677344.9995917,-20483032297.17481,-2925416663.516936,-3157621142.1854143,-3221749642.990321,-1177906390.233386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
All small ruminants,Overall,Gross Margin,Overall Combined,Overall,Combined,-34259681902.24259,81807959399.85057,41215790450.80405,-17772777603.63424,-14884423216.781101,-14592609961.6117,-11025213778.361542,-10759193636.872742,1903714733.223096,-25014561595.566193,-32044788876.407745,-28869579964.92975,-22406476924.130177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
All small ruminants,Overall,Gross Margin,Overall Female,Overall,Female,-21088406378.380688,34791814655.308754,15561950260.996712,-11493506324.3718,-8695218956.737888,-9626686549.361172,-8453049711.353134,-7921944240.059887,2898801787.1426215,-11171865749.044928,-20975744756.329796,-17188227752.641518,-15099608344.64043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
All small ruminants,Overall,Gross Margin,Overall Male,Overall,Male,-13171275523.861902,47016144744.54181,25653840189.807327,-6279271279.262442,-6189204260.043215,-4965923412.25053,-2572164067.0084095,-2837249396.8128567,-995087053.9195261,-13842695846.521265,-11069044120.077946,-11681352212.28823,-7306868579.489749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
All small ruminants,Overall,Health Cost,Adult Combined,Adult,Combined,163626935.75502184,0.0,175081854.50627756,169037013.92766216,169159473.8458269,169066836.5369373,169066656.59491205,168988026.08228552,155078757.9214216,168462881.39055753,165031857.70414954,165099266.83669072,165064927.5373363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
All small ruminants,Overall,Health Cost,Adult Female,Adult,Female,127969526.264259,0.0,135912237.96191227,131330998.85102859,131734285.4774985,131654488.9515225,131648224.5592002,131567437.5952068,111838521.99703315,132636115.637371,128027274.2079654,128858189.9587034,128740506.8211648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
All small ruminants,Overall,Health Cost,Adult Male,Adult,Male,35657409.490762845,0.0,39169616.54436526,37706015.07663357,37425188.3683284,37412347.58541483,37418432.035711855,37420588.48707872,43240235.92438845,35826765.753186524,37004583.49618414,36241076.87798731,36324420.7161715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
All small ruminants,Overall,Health Cost,Juvenile Combined,Juvenile,Combined,32357274.72724605,0.0,44266646.49129505,35095709.63821459,36233477.76581299,36193277.68565908,36513309.73661794,36479064.95923277,41937673.2645673,32585585.669560112,32365275.94007618,34474793.69472273,35229495.26944518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
All small ruminants,Overall,Health Cost,Juvenile Female,Juvenile,Female,18729605.03706959,0.0,25102829.983719647,20315120.418856353,21002672.45422183,20978621.12477732,21076336.328600712,21055179.71524024,20525984.755103618,18837633.689924918,18720639.26423216,20021983.77432157,20301754.21164784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
All small ruminants,Overall,Health Cost,Juvenile Male,Juvenile,Male,13627669.69017646,0.0,19163816.5075754,14780589.21935824,15230805.31159116,15214656.56088176,15436973.40801723,15423885.24399253,21411688.50946368,13747951.97963519,13644636.67584402,14452809.92040116,14927741.057797339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
All small ruminants,Overall,Health Cost,Neonatal Combined,Neonatal,Combined,40342621.72564703,0.0,65529835.68758163,44160148.322419345,44258551.724372715,44185085.9171906,47463919.62292312,47411941.42232517,49914876.61960039,40991697.84278885,40300132.17696473,40370726.145613015,46945244.71798015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
