agesex_scenario,species,production_system,item,mean_current,stdev_current,mean_ideal,stdev_ideal,mean_mortality_zero,stdev_mortality_zero,mean_mortality_zero_j,stdev_mortality_zero_j,mean_mortality_zero_n,stdev_mortality_zero_n,mean_all_mort_25_imp,stdev_all_mort_25_imp,mean_mort_25_imp_j,stdev_mort_25_imp_j,mean_mort_25_imp_n,stdev_mort_25_imp_n,mean_all_mort_50_imp,stdev_all_mort_50_imp,mean_mort_50_imp_j,stdev_mort_50_imp_j,mean_mort_50_imp_n,stdev_mort_50_imp_n,mean_all_mort_75_imp,stdev_all_mort_75_imp,mean_mort_75_imp_j,stdev_mort_75_imp_j,mean_mort_75_imp_n,stdev_mort_75_imp_n,mean_current_growth_25_imp_all,stdev_current_growth_25_imp_all,mean_current_growth_50_imp_all,stdev_current_growth_50_imp_all,mean_current_growth_75_imp_all,stdev_current_growth_75_imp_all,mean_current_growth_100_imp_all,stdev_current_growth_100_imp_all,mean_current_repro_25_imp,stdev_current_repro_25_imp,mean_current_repro_50_imp,stdev_current_repro_50_imp,mean_current_repro_75_imp,stdev_current_repro_75_imp,mean_current_repro_100_imp,stdev_current_repro_100_imp,mean_ideal_a,stdev_ideal_a,mean_ideal_j,stdev_ideal_j,mean_ideal_n,stdev_ideal_n,mean_mortality_zero_a,stdev_mortality_zero_a,exchg_rate_lcuperusdol,mean_current_usd,mean_ideal_usd,mean_mortality_zero_usd,mean_mortality_zero_j_usd,mean_mortality_zero_n_usd,mean_all_mort_25_imp_usd,mean_mort_25_imp_j_usd,mean_mort_25_imp_n_usd,mean_all_mort_50_imp_usd,mean_mort_50_imp_j_usd,mean_mort_50_imp_n_usd,mean_all_mort_75_imp_usd,mean_mort_75_imp_j_usd,mean_mort_75_imp_n_usd,mean_current_growth_25_imp_all_usd,mean_current_growth_50_imp_all_usd,mean_current_growth_75_imp_all_usd,mean_current_growth_100_imp_all_usd,mean_current_repro_25_imp_usd,mean_current_repro_50_imp_usd,mean_current_repro_75_imp_usd,mean_current_repro_100_imp_usd,mean_ideal_a_usd,mean_ideal_j_usd,mean_ideal_n_usd,mean_mortality_zero_a_usd,stdev_current_usd,stdev_ideal_usd,stdev_mortality_zero_usd,stdev_mortality_zero_j_usd,stdev_mortality_zero_n_usd,stdev_all_mort_25_imp_usd,stdev_mort_25_imp_j_usd,stdev_mort_25_imp_n_usd,stdev_all_mort_50_imp_usd,stdev_mort_50_imp_j_usd,stdev_mort_50_imp_n_usd,stdev_all_mort_75_imp_usd,stdev_mort_75_imp_j_usd,stdev_mort_75_imp_n_usd,stdev_current_growth_25_imp_all_usd,stdev_current_growth_50_imp_all_usd,stdev_current_growth_75_imp_all_usd,stdev_current_growth_100_imp_all_usd,stdev_current_repro_25_imp_usd,stdev_current_repro_50_imp_usd,stdev_current_repro_75_imp_usd,stdev_current_repro_100_imp_usd,stdev_ideal_a_usd,stdev_ideal_j_usd,stdev_ideal_n_usd,stdev_mortality_zero_a_usd
Overall,All Poultry,Village,Eggs Sold,214666830.21724927,11238331.409848522,1442520980.9038877,219017186.3641107,617700643.661188,31200158.00274018,240683726.3945341,12633317.394382117,333785949.18306804,18848413.596686877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829926726.1108379,117157970.29747523,241078489.1910534,12663083.897268226,331954986.1320368,18895418.807279862,361443779.7171669,18243982.661981296,29.06975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adult Combined,All Poultry,Village,Feed Cost,506038707.760984,101395924.07719146,1308513141.3207111,293397501.6583619,764135899.301463,148930867.53459767,571417628.881988,113811551.16898997,905056289.4718981,182288836.23064345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1308513141.3207111,293397501.6583619,573677610.221131,115690354.52212062,898469099.5776039,179612767.08206582,764135899.301463,148930867.53459767,29.06975,17407741.991623044,45012879.0691599,26286290.70774475,19656778.227607325,31133955.038206317,,,,,,,,,,,,,,,,,,45012879.0691599,19734521.632319886,30907355.56988292,26286290.70774475,3488021.8810685147,10092880.112775717,5123224.91712511,3915119.7092850804,6270739.728777972,,,,,,,,,,,,,,,,,,10092880.112775717,3979750.5834112996,6178682.894832801,5123224.91712511
Adult Female,All Poultry,Village,Feed Cost,506038707.760984,101395924.07719146,,,,,571417628.881988,113811551.16898997,905056289.4718981,182288836.23064345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1308513141.3207111,293397501.6583619,573677610.221131,115690354.52212062,898469099.5776039,179612767.08206582,764135899.301463,148930867.53459767,29.06975,17407741.991623044,,,19656778.227607325,31133955.038206317,,,,,,,,,,,,,,,,,,45012879.0691599,19734521.632319886,30907355.56988292,26286290.70774475,3488021.8810685147,,,3915119.7092850804,6270739.728777972,,,,,,,,,,,,,,,,,,10092880.112775717,3979750.5834112996,6178682.894832801,5123224.91712511
Adult Male,All Poultry,Village,Feed Cost,506038707.760984,101395924.07719146,,,,,571417628.881988,113811551.16898997,905056289.4718981,182288836.23064345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1308513141.3207111,293397501.6583619,573677610.221131,115690354.52212062,898469099.5776039,179612767.08206582,764135899.301463,148930867.53459767,29.06975,17407741.991623044,,,19656778.227607325,31133955.038206317,,,,,,,,,,,,,,,,,,45012879.0691599,19734521.632319886,30907355.56988292,26286290.70774475,3488021.8810685147,,,3915119.7092850804,6270739.728777972,,,,,,,,,,,,,,,,,,10092880.112775717,3979750.5834112996,6178682.894832801,5123224.91712511
Juvenile Combined,All Poultry,Village,Feed Cost,506038707.760984,101395924.07719146,573677610.221131,115690354.52212062,571417628.881988,113811551.16898997,571417628.881988,113811551.16898997,905056289.4718981,182288836.23064345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1308513141.3207111,293397501.6583619,573677610.221131,115690354.52212062,898469099.5776039,179612767.08206582,764135899.301463,148930867.53459767,29.06975,17407741.991623044,19734521.632319886,19656778.227607325,19656778.227607325,31133955.038206317,,,,,,,,,,,,,,,,,,45012879.0691599,19734521.632319886,30907355.56988292,26286290.70774475,3488021.8810685147,3979750.5834112996,3915119.7092850804,3915119.7092850804,6270739.728777972,,,,,,,,,,,,,,,,,,10092880.112775717,3979750.5834112996,6178682.894832801,5123224.91712511
Juvenile Female,All Poultry,Village,Feed Cost,506038707.760984,101395924.07719146,,,571417628.881988,113811551.16898997,571417628.881988,113811551.16898997,905056289.4718981,182288836.23064345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1308513141.3207111,293397501.6583619,573677610.221131,115690354.52212062,898469099.5776039,179612767.08206582,764135899.301463,148930867.53459767,29.06975,17407741.991623044,,19656778.227607325,19656778.227607325,31133955.038206317,,,,,,,,,,,,,,,,,,45012879.0691599,19734521.632319886,30907355.56988292,26286290.70774475,3488021.8810685147,,3915119.7092850804,3915119.7092850804,6270739.728777972,,,,,,,,,,,,,,,,,,10092880.112775717,3979750.5834112996,6178682.894832801,5123224.91712511
Juvenile Male,All Poultry,Village,Feed Cost,506038707.760984,101395924.07719146,,,571417628.881988,113811551.16898997,571417628.881988,113811551.16898997,905056289.4718981,182288836.23064345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1308513141.3207111,293397501.6583619,573677610.221131,115690354.52212062,898469099.5776039,179612767.08206582,764135899.301463,148930867.53459767,29.06975,17407741.991623044,,19656778.227607325,19656778.227607325,31133955.038206317,,,,,,,,,,,,,,,,,,45012879.0691599,19734521.632319886,30907355.56988292,26286290.70774475,3488021.8810685147,,3915119.7092850804,3915119.7092850804,6270739.728777972,,,,,,,,,,,,,,,,,,10092880.112775717,3979750.5834112996,6178682.894832801,5123224.91712511
Neonatal Combined,All Poultry,Village,Feed Cost,506038707.760984,101395924.07719146,898469099.5776039,179612767.08206582,905056289.4718981,182288836.23064345,571417628.881988,113811551.16898997,905056289.4718981,182288836.23064345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1308513141.3207111,293397501.6583619,573677610.221131,115690354.52212062,898469099.5776039,179612767.08206582,764135899.301463,148930867.53459767,29.06975,17407741.991623044,30907355.56988292,31133955.038206317,19656778.227607325,31133955.038206317,,,,,,,,,,,,,,,,,,45012879.0691599,19734521.632319886,30907355.56988292,26286290.70774475,3488021.8810685147,6178682.894832801,6270739.728777972,3915119.7092850804,6270739.728777972,,,,,,,,,,,,,,,,,,10092880.112775717,3979750.5834112996,6178682.894832801,5123224.91712511
Neonatal Female,All Poultry,Village,Feed Cost,506038707.760984,101395924.07719146,,,905056289.4718981,182288836.23064345,571417628.881988,113811551.16898997,905056289.4718981,182288836.23064345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1308513141.3207111,293397501.6583619,573677610.221131,115690354.52212062,898469099.5776039,179612767.08206582,764135899.301463,148930867.53459767,29.06975,17407741.991623044,,31133955.038206317,19656778.227607325,31133955.038206317,,,,,,,,,,,,,,,,,,45012879.0691599,19734521.632319886,30907355.56988292,26286290.70774475,3488021.8810685147,,6270739.728777972,3915119.7092850804,6270739.728777972,,,,,,,,,,,,,,,,,,10092880.112775717,3979750.5834112996,6178682.894832801,5123224.91712511
Neonatal Male,All Poultry,Village,Feed Cost,506038707.760984,101395924.07719146,,,905056289.4718981,182288836.23064345,571417628.881988,113811551.16898997,905056289.4718981,182288836.23064345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1308513141.3207111,293397501.6583619,573677610.221131,115690354.52212062,898469099.5776039,179612767.08206582,764135899.301463,148930867.53459767,29.06975,17407741.991623044,,31133955.038206317,19656778.227607325,31133955.038206317,,,,,,,,,,,,,,,,,,45012879.0691599,19734521.632319886,30907355.56988292,26286290.70774475,3488021.8810685147,,6270739.728777972,3915119.7092850804,6270739.728777972,,,,,,,,,,,,,,,,,,10092880.112775717,3979750.5834112996,6178682.894832801,5123224.91712511
Overall,All Poultry,Village,Feed Cost,506038707.760984,101395924.07719146,2586956677.17728,590281244.8388948,1470802070.098036,298878292.86302835,571417628.881988,113811551.16898997,905056289.4718981,182288836.23064345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1308513141.3207111,293397501.6583619,573677610.221131,115690354.52212062,898469099.5776039,179612767.08206582,764135899.301463,148930867.53459767,29.06975,17407741.991623044,88991363.08971629,50595621.56874538,19656778.227607325,31133955.038206317,,,,,,,,,,,,,,,,,,45012879.0691599,19734521.632319886,30907355.56988292,26286290.70774475,3488021.8810685147,20305687.005870186,10281419.443339841,3915119.7092850804,6270739.728777972,,,,,,,,,,,,,,,,,,10092880.112775717,3979750.5834112996,6178682.894832801,5123224.91712511
Adult Combined,All Poultry,Village,Gross Margin,11887957127.512331,2797573368.407211,44799080345.5709,9602799369.22333,21803657466.17133,4470328513.747924,14108694710.158379,3119614578.515775,23548929188.724907,4638287358.202477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44799080345.5709,9602799369.22333,16721423005.34597,3550562954.054038,24712613898.825512,4794720654.224139,21803657466.17133,4470328513.747924,29.06975,408945970.5540065,1541089288.541212,750046266.8640538,485339389.23308176,810083650.142327,,,,,,,,,,,,,,,,,,1541089288.541212,575217296.5142792,850114428.1882546,750046266.8640538,96236581.61515702,330336496.50318044,153779393.14056447,107314805.88982621,159557180.85647374,,,,,,,,,,,,,,,,,,330336496.50318044,122139438.90312226,164938489.46840405,153779393.14056447
Adult Female,All Poultry,Village,Gross Margin,11887957127.512331,2797573368.407211,,,,,14108694710.158379,3119614578.515775,23548929188.724907,4638287358.202477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44799080345.5709,9602799369.22333,16721423005.34597,3550562954.054038,24712613898.825512,4794720654.224139,21803657466.17133,4470328513.747924,29.06975,408945970.5540065,,,485339389.23308176,810083650.142327,,,,,,,,,,,,,,,,,,1541089288.541212,575217296.5142792,850114428.1882546,750046266.8640538,96236581.61515702,,,107314805.88982621,159557180.85647374,,,,,,,,,,,,,,,,,,330336496.50318044,122139438.90312226,164938489.46840405,153779393.14056447
Adult Male,All Poultry,Village,Gross Margin,11887957127.512331,2797573368.407211,,,,,14108694710.158379,3119614578.515775,23548929188.724907,4638287358.202477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44799080345.5709,9602799369.22333,16721423005.34597,3550562954.054038,24712613898.825512,4794720654.224139,21803657466.17133,4470328513.747924,29.06975,408945970.5540065,,,485339389.23308176,810083650.142327,,,,,,,,,,,,,,,,,,1541089288.541212,575217296.5142792,850114428.1882546,750046266.8640538,96236581.61515702,,,107314805.88982621,159557180.85647374,,,,,,,,,,,,,,,,,,330336496.50318044,122139438.90312226,164938489.46840405,153779393.14056447
Juvenile Combined,All Poultry,Village,Gross Margin,11887957127.512331,2797573368.407211,16721423005.34597,3550562954.054038,14108694710.158379,3119614578.515775,14108694710.158379,3119614578.515775,23548929188.724907,4638287358.202477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44799080345.5709,9602799369.22333,16721423005.34597,3550562954.054038,24712613898.825512,4794720654.224139,21803657466.17133,4470328513.747924,29.06975,408945970.5540065,575217296.5142792,485339389.23308176,485339389.23308176,810083650.142327,,,,,,,,,,,,,,,,,,1541089288.541212,575217296.5142792,850114428.1882546,750046266.8640538,96236581.61515702,122139438.90312226,107314805.88982621,107314805.88982621,159557180.85647374,,,,,,,,,,,,,,,,,,330336496.50318044,122139438.90312226,164938489.46840405,153779393.14056447
Juvenile Female,All Poultry,Village,Gross Margin,11887957127.512331,2797573368.407211,,,14108694710.158379,3119614578.515775,14108694710.158379,3119614578.515775,23548929188.724907,4638287358.202477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44799080345.5709,9602799369.22333,16721423005.34597,3550562954.054038,24712613898.825512,4794720654.224139,21803657466.17133,4470328513.747924,29.06975,408945970.5540065,,485339389.23308176,485339389.23308176,810083650.142327,,,,,,,,,,,,,,,,,,1541089288.541212,575217296.5142792,850114428.1882546,750046266.8640538,96236581.61515702,,107314805.88982621,107314805.88982621,159557180.85647374,,,,,,,,,,,,,,,,,,330336496.50318044,122139438.90312226,164938489.46840405,153779393.14056447
Juvenile Male,All Poultry,Village,Gross Margin,11887957127.512331,2797573368.407211,,,14108694710.158379,3119614578.515775,14108694710.158379,3119614578.515775,23548929188.724907,4638287358.202477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44799080345.5709,9602799369.22333,16721423005.34597,3550562954.054038,24712613898.825512,4794720654.224139,21803657466.17133,4470328513.747924,29.06975,408945970.5540065,,485339389.23308176,485339389.23308176,810083650.142327,,,,,,,,,,,,,,,,,,1541089288.541212,575217296.5142792,850114428.1882546,750046266.8640538,96236581.61515702,,107314805.88982621,107314805.88982621,159557180.85647374,,,,,,,,,,,,,,,,,,330336496.50318044,122139438.90312226,164938489.46840405,153779393.14056447
Neonatal Combined,All Poultry,Village,Gross Margin,11887957127.512331,2797573368.407211,24712613898.825512,4794720654.224139,23548929188.724907,4638287358.202477,14108694710.158379,3119614578.515775,23548929188.724907,4638287358.202477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44799080345.5709,9602799369.22333,16721423005.34597,3550562954.054038,24712613898.825512,4794720654.224139,21803657466.17133,4470328513.747924,29.06975,408945970.5540065,850114428.1882546,810083650.142327,485339389.23308176,810083650.142327,,,,,,,,,,,,,,,,,,1541089288.541212,575217296.5142792,850114428.1882546,750046266.8640538,96236581.61515702,164938489.46840405,159557180.85647374,107314805.88982621,159557180.85647374,,,,,,,,,,,,,,,,,,330336496.50318044,122139438.90312226,164938489.46840405,153779393.14056447
Neonatal Female,All Poultry,Village,Gross Margin,11887957127.512331,2797573368.407211,,,23548929188.724907,4638287358.202477,14108694710.158379,3119614578.515775,23548929188.724907,4638287358.202477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44799080345.5709,9602799369.22333,16721423005.34597,3550562954.054038,24712613898.825512,4794720654.224139,21803657466.17133,4470328513.747924,29.06975,408945970.5540065,,810083650.142327,485339389.23308176,810083650.142327,,,,,,,,,,,,,,,,,,1541089288.541212,575217296.5142792,850114428.1882546,750046266.8640538,96236581.61515702,,159557180.85647374,107314805.88982621,159557180.85647374,,,,,,,,,,,,,,,,,,330336496.50318044,122139438.90312226,164938489.46840405,153779393.14056447
Neonatal Male,All Poultry,Village,Gross Margin,11887957127.512331,2797573368.407211,,,23548929188.724907,4638287358.202477,14108694710.158379,3119614578.515775,23548929188.724907,4638287358.202477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44799080345.5709,9602799369.22333,16721423005.34597,3550562954.054038,24712613898.825512,4794720654.224139,21803657466.17133,4470328513.747924,29.06975,408945970.5540065,,810083650.142327,485339389.23308176,810083650.142327,,,,,,,,,,,,,,,,,,1541089288.541212,575217296.5142792,850114428.1882546,750046266.8640538,96236581.61515702,,159557180.85647374,107314805.88982621,159557180.85647374,,,,,,,,,,,,,,,,,,330336496.50318044,122139438.90312226,164938489.46840405,153779393.14056447
Overall,All Poultry,Village,Gross Margin,11887957127.512331,2797573368.407211,125125743150.65201,27689949440.132805,47218299537.162506,6231863199.177588,14108694710.158379,3119614578.515775,23548929188.724907,4638287358.202477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44799080345.5709,9602799369.22333,16721423005.34597,3550562954.054038,24712613898.825512,4794720654.224139,21803657466.17133,4470328513.747924,29.06975,408945970.5540065,4304328146.979318,1624310478.6646774,485339389.23308176,810083650.142327,,,,,,,,,,,,,,,,,,1541089288.541212,575217296.5142792,850114428.1882546,750046266.8640538,96236581.61515702,952534832.2614679,214376222.67744264,107314805.88982621,159557180.85647374,,,,,,,,,,,,,,,,,,330336496.50318044,122139438.90312226,164938489.46840405,153779393.14056447
Adult Combined,All Poultry,Village,Health Cost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.06975,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
Adult Female,All Poultry,Village,Health Cost,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.06975,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
Adult Male,All Poultry,Village,Health Cost,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.06975,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
Juvenile Combined,All Poultry,Village,Health Cost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.06975,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
Juvenile Female,All Poultry,Village,Health Cost,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.06975,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
Juvenile Male,All Poultry,Village,Health Cost,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.06975,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
Neonatal Combined,All Poultry,Village,Health Cost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.06975,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
Neonatal Female,All Poultry,Village,Health Cost,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.06975,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
Neonatal Male,All Poultry,Village,Health Cost,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.06975,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
Overall,All Poultry,Village,Health Cost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.06975,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
Adult Combined,All Poultry,Village,Infrastructure Cost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.06975,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
Adult Female,All Poultry,Village,Infrastructure Cost,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.06975,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
Adult Male,All Poultry,Village,Infrastructure Cost,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.06975,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
Juvenile Combined,All Poultry,Village,Infrastructure Cost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.06975,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
Juvenile Female,All Poultry,Village,Infrastructure Cost,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.06975,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
Juvenile Male,All Poultry,Village,Infrastructure Cost,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.06975,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
Neonatal Combined,All Poultry,Village,Infrastructure Cost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.06975,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
Neonatal Female,All Poultry,Village,Infrastructure Cost,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.06975,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
Neonatal Male,All Poultry,Village,Infrastructure Cost,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.06975,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
Overall,All Poultry,Village,Infrastructure Cost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.06975,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
Adult Combined,All Poultry,Village,Labour Cost,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.06975,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0
