species,production_system,group,age_group,sex,year,ahle_component,cause,mean,sd,lower95,upper95,region,disease,disease_proportion,exchg_rate_lcuperusdol,mean_usd,lower95_usd,upper95_usd,sd_usd
Cattle,Pastoral,Adult,Adult,Overall,2021,Health cost,Non-infectious,122211486.50065392,47016140.86568148,30059850.403918236,214363122.5973896,Afar,All conditions,1.0,34.9271654040404,3499038.2152946317,860643.8586178795,6137432.571971384,1346119.569733037
Cattle,Pastoral,Adult,Adult,Overall,2021,Health cost,Non-infectious,-158361.9439731664,20759.35398348718,-199050.2777808013,-117673.61016553153,Gambela,All conditions,1.0,34.9271654040404,-4534.062301971032,-5699.010368524639,-3369.1142354174253,594.3612584457176
Cattle,Pastoral,Adult,Adult,Overall,2021,Health cost,Non-infectious,-6351171.699165016,1026893.0579734747,-8363882.092793027,-4338461.305537006,National,All conditions,1.0,34.9271654040404,-181840.4564382516,-239466.38658015706,-124214.52629634608,29400.984766278314
Cattle,Pastoral,Adult,Adult,Overall,2021,Health cost,Non-infectious,32076285.08162436,19639374.496545427,-6416888.931604676,70569459.0948534,Oromia,All conditions,1.0,34.9271654040404,918376.4187721271,-183722.00713609485,2020474.8446803493,562295.115259297
Cattle,Pastoral,Adult,Adult,Overall,2021,Health cost,Non-infectious,-1807130.6417497646,213144.4603511259,-2224893.7840379714,-1389367.4994615577,SNNP,All conditions,1.0,34.9271654040404,-51739.974339306515,-63700.95478119143,-39778.99389742159,6102.541041778019
Cattle,Pastoral,Adult,Adult,Overall,2021,Health cost,Non-infectious,170063626.78281114,62993876.25626461,46595629.3205325,293531624.24508977,Somali,All conditions,1.0,34.9271654040404,4869093.292155282,1334079.8997430888,8404106.684567474,1803578.2614347923
Cattle,Pastoral,Adult,Adult,Overall,2021,Health cost,Non-infectious,-1807130.6417497646,213144.4603511259,-2224893.7840379714,-1389367.4994615577,South West Ethiopia,All conditions,1.0,34.9271654040404,-51739.974339306515,-63700.95478119143,-39778.99389742159,6102.541041778019
Cattle,Pastoral,Adult,Adult,Overall,2021,Mortality,External,-5962106572.34626,74127742424.4813,-151252481724.3296,139328268579.6371,Afar,All causes,1.0,34.9271654040404,-170701129.14621347,-4330511221.698873,3989108963.406446,2122352088.037071
Cattle,Pastoral,Adult,Adult,Overall,2021,Mortality,External,,,,,Amhara,All causes,1.0,34.9271654040404,,,,
Cattle,Pastoral,Adult,Adult,Overall,2021,Mortality,External,,,,,Benishangul Gumz,All causes,1.0,34.9271654040404,,,,
Cattle,Pastoral,Adult,Adult,Overall,2021,Mortality,External,54233025.1868186,73488073.8416287,-89803599.54277366,198269649.91641086,Gambela,All causes,1.0,34.9271654040404,1552746.252363923,-2571167.700095843,5676660.20482369,2104037.7308468195
Cattle,Pastoral,Adult,Adult,Overall,2021,Mortality,External,3231015250.19563,4544215373.48385,-5675646881.832715,12137677382.223976,National,All causes,1.0,34.9271654040404,92507227.90753193,-162499499.0625879,347513954.87765175,130105472.94393869
Cattle,Pastoral,Adult,Adult,Overall,2021,Mortality,External,-1310678119.18967,32040422447.3045,-64109906115.90649,61488549877.52715,Oromia,All causes,1.0,34.9271654040404,-37526037.51342644,-1835531322.8049765,1760479247.7781236,917349635.3528317
Cattle,Pastoral,Adult,Adult,Overall,2021,Mortality,External,286244963.175997,1762955438.64559,-3169147696.56936,3741637622.9213533,SNNP,All causes,1.0,34.9271654040404,8195482.223211964,-90735897.39987174,107126861.84629565,50475193.68524679
Cattle,Pastoral,Adult,Adult,Overall,2021,Mortality,External,,,,,Sidama,All causes,1.0,34.9271654040404,,,,
Cattle,Pastoral,Adult,Adult,Overall,2021,Mortality,External,-19097770922.7439,89008401110.668,-193554237099.65317,155358695254.16537,Somali,All causes,1.0,34.9271654040404,-546788458.2621943,-5541653176.277015,4448076259.752626,2548400366.3340926
Cattle,Pastoral,Adult,Adult,Overall,2021,Mortality,External,286244963.175997,1762955438.64559,-3169147696.56936,3741637622.9213533,South West Ethiopia,All causes,1.0,34.9271654040404,8195482.223211964,-90735897.39987174,107126861.84629565,50475193.68524679
Cattle,Pastoral,Adult,Adult,Overall,2021,Mortality,External,,,,,Tigray,All causes,1.0,34.9271654040404,,,,
Cattle,Pastoral,Adult,Adult,Overall,2021,Mortality,Infectious,0.0,0.0,0.0,0.0,Afar,PPR,-0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Pastoral,Adult,Adult,Overall,2021,Mortality,Infectious,,,,,Afar,Brucellosis,,34.9271654040404,,,,
Cattle,Pastoral,Adult,Adult,Overall,2021,Mortality,Infectious,,,,,Afar,Other Infectious,,34.9271654040404,,,,
Cattle,Pastoral,Adult,Adult,Overall,2021,Mortality,Infectious,,,,,Amhara,,,34.9271654040404,,,,
Cattle,Pastoral,Adult,Adult,Overall,2021,Mortality,Infectious,,,,,Benishangul Gumz,,,34.9271654040404,,,,
Cattle,Pastoral,Adult,Adult,Overall,2021,Mortality,Infectious,0.0,0.0,0.0,0.0,Gambela,PPR,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Pastoral,Adult,Adult,Overall,2021,Mortality,Infectious,,,,,Gambela,Brucellosis,,34.9271654040404,,,,
Cattle,Pastoral,Adult,Adult,Overall,2021,Mortality,Infectious,,,,,Gambela,Other Infectious,,34.9271654040404,,,,
Cattle,Pastoral,Adult,Adult,Overall,2021,Mortality,Infectious,0.0,0.0,0.0,0.0,National,PPR,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Pastoral,Adult,Adult,Overall,2021,Mortality,Infectious,-918526263.0170318,1253055003.2307396,-3374514069.3492813,1537461543.315218,National,Brucellosis,-0.14338604845514466,34.9271654040404,-26298334.044330318,-96615743.94350693,44019075.854846306,35876229.540396236
Cattle,Pastoral,Adult,Adult,Overall,2021,Mortality,Infectious,7324493042.305001,9992085172.004318,-12259993894.823463,26908979979.433464,National,Other Infectious,1.1433860484551446,34.9271654040404,209707628.93508953,-351016000.0961664,770431257.9663453,286083484.1996203
Cattle,Pastoral,Adult,Adult,Overall,2021,Mortality,Infectious,0.0,0.0,0.0,0.0,Oromia,PPR,-0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Pastoral,Adult,Adult,Overall,2021,Mortality,Infectious,,,,,Oromia,Brucellosis,,34.9271654040404,,,,
Cattle,Pastoral,Adult,Adult,Overall,2021,Mortality,Infectious,,,,,Oromia,Other Infectious,,34.9271654040404,,,,
Cattle,Pastoral,Adult,Adult,Overall,2021,Mortality,Infectious,0.0,0.0,0.0,0.0,SNNP,PPR,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Pastoral,Adult,Adult,Overall,2021,Mortality,Infectious,,,,,SNNP,Brucellosis,,34.9271654040404,,,,
Cattle,Pastoral,Adult,Adult,Overall,2021,Mortality,Infectious,,,,,SNNP,Other Infectious,,34.9271654040404,,,,
Cattle,Pastoral,Adult,Adult,Overall,2021,Mortality,Infectious,,,,,Sidama,,,34.9271654040404,,,,
Cattle,Pastoral,Adult,Adult,Overall,2021,Mortality,Infectious,0.0,0.0,0.0,0.0,Somali,PPR,-0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Pastoral,Adult,Adult,Overall,2021,Mortality,Infectious,,,,,Somali,Brucellosis,,34.9271654040404,,,,
Cattle,Pastoral,Adult,Adult,Overall,2021,Mortality,Infectious,,,,,Somali,Other Infectious,,34.9271654040404,,,,
Cattle,Pastoral,Adult,Adult,Overall,2021,Mortality,Infectious,0.0,0.0,0.0,0.0,South West Ethiopia,PPR,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Pastoral,Adult,Adult,Overall,2021,Mortality,Infectious,,,,,South West Ethiopia,Brucellosis,,34.9271654040404,,,,
Cattle,Pastoral,Adult,Adult,Overall,2021,Mortality,Infectious,,,,,South West Ethiopia,Other Infectious,,34.9271654040404,,,,
Cattle,Pastoral,Adult,Adult,Overall,2021,Mortality,Infectious,,,,,Tigray,,,34.9271654040404,,,,
Cattle,Pastoral,Adult,Adult,Overall,2021,Mortality,Non-infectious,-7151337118.90264,87513226307.8797,-178677260682.34686,164374586444.54156,Afar,All conditions,1.0,34.9271654040404,-204750000.06944072,-5115710325.054816,4706210324.915935,2505592002.5435586
Cattle,Pastoral,Adult,Adult,Overall,2021,Mortality,Non-infectious,,,,,Amhara,All conditions,1.0,34.9271654040404,,,,
Cattle,Pastoral,Adult,Adult,Overall,2021,Mortality,Non-infectious,,,,,Benishangul Gumz,All conditions,1.0,34.9271654040404,,,,
Cattle,Pastoral,Adult,Adult,Overall,2021,Mortality,Non-infectious,64840825.3774173,86653619.7014655,-105000269.2374551,234681919.9922897,Gambela,All conditions,1.0,34.9271654040404,1856458.2790310394,-3006263.6925385473,6719180.250600626,2480980.5977395847
Cattle,Pastoral,Adult,Adult,Overall,2021,Mortality,Non-infectious,3828022908.0296,5330648397.24959,-6620047950.579596,14276093766.638796,National,All conditions,1.0,34.9271654040404,109600159.75378212,-189538654.91225302,408738974.41981727,152621844.21736488
Cattle,Pastoral,Adult,Adult,Overall,2021,Mortality,Non-infectious,-1569222712.16086,37711679093.1702,-75484113734.77444,72345668310.45273,Oromia,All conditions,1.0,34.9271654040404,-44928430.17771294,-2161186367.733191,2071329507.3777652,1079723437.528305
Cattle,Pastoral,Adult,Adult,Overall,2021,Mortality,Non-infectious,338477085.286078,2074049191.57316,-3726659330.197315,4403613500.769471,SNNP,All conditions,1.0,34.9271654040404,9690940.60083452,-106698018.20694594,126079899.40861498,59382121.84070432
Cattle,Pastoral,Adult,Adult,Overall,2021,Mortality,Non-infectious,,,,,Sidama,All conditions,1.0,34.9271654040404,,,,
Cattle,Pastoral,Adult,Adult,Overall,2021,Mortality,Non-infectious,-22865420629.598,105081014906.38,-228824209846.10278,183093368586.9068,Somali,All conditions,1.0,34.9271654040404,-654660072.3273383,-6551468096.510123,5242147951.855447,3008575522.5422373
Cattle,Pastoral,Adult,Adult,Overall,2021,Mortality,Non-infectious,338477085.286078,2074049191.57316,-3726659330.197315,4403613500.769471,South West Ethiopia,All conditions,1.0,34.9271654040404,9690940.60083452,-106698018.20694594,126079899.40861498,59382121.84070432
Cattle,Pastoral,Adult,Adult,Overall,2021,Mortality,Non-infectious,,,,,Tigray,All conditions,1.0,34.9271654040404,,,,
Cattle,Pastoral,Adult,Adult,Overall,2021,Production loss,External,-182749959907.212,106862199216.492,-392199870371.5363,26699950557.112305,Afar,All causes,1.0,34.9271654040404,-5232315814.72888,-11229078164.074728,764446534.6169671,3059572627.217269
Cattle,Pastoral,Adult,Adult,Overall,2021,Production loss,External,,,,,Amhara,All causes,1.0,34.9271654040404,,,,
Cattle,Pastoral,Adult,Adult,Overall,2021,Production loss,External,,,,,Benishangul Gumz,All causes,1.0,34.9271654040404,,,,
Cattle,Pastoral,Adult,Adult,Overall,2021,Production loss,External,762266454.9412,208358162.249172,353884456.9328229,1170648452.949577,Gambela,All causes,1.0,34.9271654040404,21824458.01493586,10132069.202841328,33516846.827030387,5965504.495966597
Cattle,Pastoral,Adult,Adult,Overall,2021,Production loss,External,37934592781.9951,10162968264.5865,18015174983.405563,57854010580.58464,National,All causes,1.0,34.9271654040404,1086105681.4420674,515792643.77754384,1656418719.106591,290976039.62475693
Cattle,Pastoral,Adult,Adult,Overall,2021,Production loss,External,-61255925751.6916,42273070267.2732,-144111143475.54706,21599291972.16387,Oromia,All causes,1.0,34.9271654040404,-1753818984.251309,-4126047499.373544,618409530.8709263,1210320670.9807324
Cattle,Pastoral,Adult,Adult,Overall,2021,Production loss,External,8242338801.51909,2878912219.90835,2599670850.498724,13885006752.539455,SNNP,All causes,1.0,34.9271654040404,235986479.4686605,74431200.4832202,397541758.4541008,82426162.74767363
Cattle,Pastoral,Adult,Adult,Overall,2021,Production loss,External,,,,,Sidama,All causes,1.0,34.9271654040404,,,,
Cattle,Pastoral,Adult,Adult,Overall,2021,Production loss,External,-247207621410.895,124598479897.199,-491420642009.405,-2994600812.3849487,Somali,All causes,1.0,34.9271654040404,-7077803725.300245,-14069869006.677454,-85738443.9230368,3567380245.6006165
Cattle,Pastoral,Adult,Adult,Overall,2021,Production loss,External,8242338801.51909,2878912219.90835,2599670850.498724,13885006752.539455,South West Ethiopia,All causes,1.0,34.9271654040404,235986479.4686605,74431200.4832202,397541758.4541008,82426162.74767363
Cattle,Pastoral,Adult,Adult,Overall,2021,Production loss,External,,,,,Tigray,All causes,1.0,34.9271654040404,,,,
Cattle,Pastoral,Adult,Adult,Overall,2021,Production loss,Infectious,0.0,0.0,0.0,0.0,Afar,PPR,-0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Pastoral,Adult,Adult,Overall,2021,Production loss,Infectious,,,,,Afar,Brucellosis,,34.9271654040404,,,,
Cattle,Pastoral,Adult,Adult,Overall,2021,Production loss,Infectious,,,,,Afar,Other Infectious,,34.9271654040404,,,,
Cattle,Pastoral,Adult,Adult,Overall,2021,Production loss,Infectious,,,,,Amhara,,,34.9271654040404,,,,
Cattle,Pastoral,Adult,Adult,Overall,2021,Production loss,Infectious,,,,,Benishangul Gumz,,,34.9271654040404,,,,
Cattle,Pastoral,Adult,Adult,Overall,2021,Production loss,Infectious,0.0,0.0,0.0,0.0,Gambela,PPR,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Pastoral,Adult,Adult,Overall,2021,Production loss,Infectious,,,,,Gambela,Brucellosis,,34.9271654040404,,,,
Cattle,Pastoral,Adult,Adult,Overall,2021,Production loss,Infectious,,,,,Gambela,Other Infectious,,34.9271654040404,,,,
Cattle,Pastoral,Adult,Adult,Overall,2021,Production loss,Infectious,0.0,0.0,0.0,0.0,National,PPR,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Pastoral,Adult,Adult,Overall,2021,Production loss,Infectious,-9775629411.521347,2265016726.583104,-14215062195.624231,-5336196627.418463,National,Brucellosis,-0.14338604845514466,34.9271654040404,-279886137.2927359,-406991578.9381471,-152780695.64732462,64849715.12520982
Cattle,Pastoral,Adult,Adult,Overall,2021,Production loss,Infectious,77952620944.83255,18061649320.804203,42551788276.05631,113353453613.6088,National,Other Infectious,1.1433860484551446,34.9271654040404,2231862220.797767,1218300648.9021835,3245423792.693351,517123250.96713454
Cattle,Pastoral,Adult,Adult,Overall,2021,Production loss,Infectious,0.0,0.0,0.0,0.0,Oromia,PPR,-0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Pastoral,Adult,Adult,Overall,2021,Production loss,Infectious,,,,,Oromia,Brucellosis,,34.9271654040404,,,,
Cattle,Pastoral,Adult,Adult,Overall,2021,Production loss,Infectious,,,,,Oromia,Other Infectious,,34.9271654040404,,,,
Cattle,Pastoral,Adult,Adult,Overall,2021,Production loss,Infectious,0.0,0.0,0.0,0.0,SNNP,PPR,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Pastoral,Adult,Adult,Overall,2021,Production loss,Infectious,,,,,SNNP,Brucellosis,,34.9271654040404,,,,
Cattle,Pastoral,Adult,Adult,Overall,2021,Production loss,Infectious,,,,,SNNP,Other Infectious,,34.9271654040404,,,,
Cattle,Pastoral,Adult,Adult,Overall,2021,Production loss,Infectious,,,,,Sidama,,,34.9271654040404,,,,
Cattle,Pastoral,Adult,Adult,Overall,2021,Production loss,Infectious,0.0,0.0,0.0,0.0,Somali,PPR,-0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Pastoral,Adult,Adult,Overall,2021,Production loss,Infectious,,,,,Somali,Brucellosis,,34.9271654040404,,,,
Cattle,Pastoral,Adult,Adult,Overall,2021,Production loss,Infectious,,,,,Somali,Other Infectious,,34.9271654040404,,,,
Cattle,Pastoral,Adult,Adult,Overall,2021,Production loss,Infectious,0.0,0.0,0.0,0.0,South West Ethiopia,PPR,0.0,34.9271654040404,0.0,0.0,0.0,0.0
Cattle,Pastoral,Adult,Adult,Overall,2021,Production loss,Infectious,,,,,South West Ethiopia,Brucellosis,,34.9271654040404,,,,
Cattle,Pastoral,Adult,Adult,Overall,2021,Production loss,Infectious,,,,,South West Ethiopia,Other Infectious,,34.9271654040404,,,,
Cattle,Pastoral,Adult,Adult,Overall,2021,Production loss,Infectious,,,,,Tigray,,,34.9271654040404,,,,
Cattle,Pastoral,Adult,Adult,Overall,2021,Production loss,Non-infectious,-268725284147.198,153870007436.094,-570310498721.9421,32859930427.546204,Afar,All conditions,1.0,34.9271654040404,-7693876128.754257,-16328565233.523594,940812976.0150802,4405453624.882316
Cattle,Pastoral,Adult,Adult,Overall,2021,Production loss,Non-infectious,,,,,Amhara,All conditions,1.0,34.9271654040404,,,,
Cattle,Pastoral,Adult,Adult,Overall,2021,Production loss,Non-infectious,,,,,Benishangul Gumz,All conditions,1.0,34.9271654040404,,,,
Cattle,Pastoral,Adult,Adult,Overall,2021,Production loss,Non-infectious,1124258287.07493,282087756.337749,571366284.652942,1677150289.496918,Gambela,All conditions,1.0,34.9271654040404,32188649.553131927,16358793.450408256,48018505.655855596,8076457.195267179
Cattle,Pastoral,Adult,Adult,Overall,2021,Production loss,Non-infectious,55629681541.3935,13125092664.3125,29904499919.341003,81354863163.446,National,All conditions,1.0,34.9271654040404,1592733933.5404017,856196017.438095,2329271849.6427083,375784651.0726055
Cattle,Pastoral,Adult,Adult,Overall,2021,Production loss,Non-infectious,-90258102981.3744,61423743375.2361,-210648639996.83716,30132434034.08835,Oromia,All conditions,1.0,34.9271654040404,-2584180592.305761,-6031083185.825013,862722001.2134911,1758623772.2037
Cattle,Pastoral,Adult,Adult,Overall,2021,Production loss,Non-infectious,12080762782.6573,3921041456.85087,4395521527.229595,19766004038.085007,SNNP,All conditions,1.0,34.9271654040404,345884432.44408804,125848218.03836156,565920646.8498145,112263374.69679922
Cattle,Pastoral,Adult,Adult,Overall,2021,Production loss,Non-infectious,,,,,Sidama,All conditions,1.0,34.9271654040404,,,,
Cattle,Pastoral,Adult,Adult,Overall,2021,Production loss,Non-infectious,-363625740737.467,178115037767.047,-712731214760.8792,-14520266714.05487,Somali,All conditions,1.0,34.9271654040404,-10410971990.741695,-20406214089.11786,-415729892.36553264,5099613315.498042
Cattle,Pastoral,Adult,Adult,Overall,2021,Production loss,Non-infectious,12080762782.6573,3921041456.85087,4395521527.229595,19766004038.085007,South West Ethiopia,All conditions,1.0,34.9271654040404,345884432.44408804,125848218.03836156,565920646.8498145,112263374.69679922
Cattle,Pastoral,Adult,Adult,Overall,2021,Production loss,Non-infectious,,,,,Tigray,All conditions,1.0,34.9271654040404,,,,
Cattle,Pastoral,Juvenile,Juvenile,Overall,2017,Health cost,External,87007910.73718466,1710237.6422721182,83655844.9583313,90359976.51603802,National,All causes,1.0,23.8661044574125,3645668.730414072,3505215.7383962544,3786121.7224318897,71659.68980500883
Cattle,Pastoral,Juvenile,Juvenile,Overall,2017,Health cost,Infectious,0.0,0.0,0.0,0.0,National,PPR,0.0,23.8661044574125,0.0,0.0,0.0,0.0
Cattle,Pastoral,Juvenile,Juvenile,Overall,2017,Health cost,Infectious,-12475720.50494286,245224.21744464233,-12956359.971134359,-11995081.038751362,National,Brucellosis,-0.14338604845514466,23.8661044574125,-522738.03323055786,-542877.0327496947,-502599.03371142107,10274.999754661632
Cattle,Pastoral,Juvenile,Juvenile,Overall,2017,Health cost,Infectious,99483631.24212751,1955461.8597167605,95650925.99708265,103316336.48717237,National,Other Infectious,1.1433860484551446,23.8661044574125,4168406.7636446296,4007814.772107675,4328998.755181584,81934.68955967044
Cattle,Pastoral,Juvenile,Juvenile,Overall,2017,Health cost,Non-infectious,87007910.73718466,1710237.6422721182,83655844.9583313,90359976.51603802,National,All conditions,1.0,23.8661044574125,3645668.730414072,3505215.7383962544,3786121.7224318897,71659.68980500883
