country,species,variable,count,mean,std,min,25%,50%,75%,max,iqr,max_iqrdist,min_iqrdist,range,range_mult,range_iqrdist,range_scaled
Ireland,Cattle,output_value_meatlive_2010usd,20.0,12230363785.904417,1428842230.7230744,9754731761.66009,10819810386.448298,12144000820.849949,13274852087.337849,14873123765.578749,2455041700.889551,1.1116401581854756,0.9732091549907849,5118392003.918659,1.5247086366880882,2.0848493131762607,0.42147493889583143
Ireland,Chickens,output_value_meatlive_2010usd,17.0,264718282.66512534,25618219.695413128,215233314.91779312,257662543.776,262849117.2001632,282385687.00964767,302126999.44025075,24723143.233647674,1.5887090839902267,1.925960701370931,86893684.52245763,1.4037185626009898,3.5146697853611575,0.3305838933302824
Ireland,Horses,output_value_meatlive_2010usd,18.0,122884461.7624139,20422013.26562069,106666689.89414674,115831315.34329242,119103875.0768126,123136750.8304024,201538972.38542563,7305435.487109989,11.284077103146679,1.7024563702753295,94872282.49127889,1.8894274546761287,12.986533473422009,0.7965507623500391
Ireland,Pigs,output_value_meatlive_2010usd,20.0,806638398.0059401,128578049.1087971,617047755.9399999,742091133.3274589,782624134.5550593,848221860.7808638,1098945201.5871487,106130727.4534049,2.9804852432672275,1.5601172496226712,481897445.6471487,1.780972689728098,4.5406024928898985,0.6157457001004947
Ireland,Sheep,output_value_meatlive_2010usd,20.0,857698146.3850182,187720928.73589277,703257329.1637334,716340069.9180732,792811260.6530554,932459474.8589454,1364346877.9505348,216119404.9408722,2.6445363268228737,0.4143724693015095,661089548.7868015,1.9400393303727457,3.0589087961243835,0.8338548928306694
Ireland,Turkeys,output_value_meatlive_2010usd,17.0,85928254.16010652,7322823.571743637,73833929.3843567,83304895.58355954,86821703.30464505,88210332.15643261,102705837.56635436,4905436.572873071,3.238067402511765,2.6476285499460683,28871908.181997657,1.3910384889811214,5.885695952457833,0.3325425220084686
Israel,Camels,output_value_meatlive_2010usd,20.0,6065781.742241012,604451.843897302,4493733.533565365,5843557.581616092,6147682.095657351,6544971.952275689,6748248.72669522,701414.3706595972,0.8562223076112723,2.3580192127182165,2254515.193129855,1.5017020204447025,3.2142415203294887,0.36672605350273685
Israel,Cattle,output_value_meatlive_2010usd,20.0,1304180260.6586933,254334503.49405965,833675943.9758089,1150557335.0668292,1373360906.7030203,1509027477.6412354,1733799427.6481893,358470142.57440615,1.0054910524949905,1.5055227719982043,900123483.6723804,2.079704278594969,2.5110138244931948,0.6554165618659378
Israel,Chickens,output_value_meatlive_2010usd,20.0,899966554.2226512,257590526.9820133,571373220.9992101,645108292.9479735,874471186.3155047,1140656056.2654061,1356533611.96826,495547763.31743264,0.9727870073019803,0.611642283051007,785160390.9690499,2.374163790168485,1.5844292903529873,0.8978687957429945
Israel,Goats,output_value_meatlive_2010usd,20.0,30545602.21334949,7231878.709317591,16028171.733834293,28145737.04271786,31518288.52156482,34817490.649551645,43524260.520534545,6671753.606833786,1.7995226902072903,2.3217459307646213,27496088.786700252,2.7154850374268222,4.121268620971912,0.8723852111413798
Israel,Pigs,output_value_meatlive_2010usd,20.0,112497107.88008544,7846159.818087821,97443553.06289722,108390190.92788583,112046931.94038956,119990107.03902479,123657573.74788633,11599916.111138955,1.0009246356831423,1.258921076460999,26214020.68498911,1.2690174963967975,2.2598457121441413,0.23395572043806886
Israel,Sheep,output_value_meatlive_2010usd,20.0,168973267.26789302,59171925.243621014,98106461.6730867,108287534.0574818,156619131.13238358,224248787.48303238,262989114.5325312,115961253.42555058,0.9172890104058702,0.5045881079309235,164882652.8594445,2.680650285899327,1.4218771183367935,1.052761892288089
Israel,Turkeys,output_value_meatlive_2010usd,20.0,265814397.90401024,39489975.53006476,210569896.82230574,237240233.2556124,261131704.3537867,282163562.6856864,344041104.09818846,44923329.43007401,1.8455755794649071,1.1255133618309303,133471207.27588272,1.6338570198783706,2.9710889412958377,0.5111260143848835
Italy,Buffaloes,output_value_meatlive_2010usd,20.0,409300253.38354456,183015540.95989683,170434978.42276126,243267071.30548397,367834028.9768032,555497688.3359684,739187929.9396485,312230617.03048444,1.1893577397843351,0.6322219532198182,568752951.5168872,4.337067055015576,1.8215796930041532,1.5462216834559224
Italy,Cattle,output_value_meatlive_2010usd,20.0,10409697839.459059,1639221707.37909,8341221359.029985,9116362172.023968,10059992521.350712,11943237117.880579,13156287011.969353,2826874945.8566113,1.095306495661197,0.6080110352387369,4815065652.939367,1.5772614639613545,1.7033175308999338,0.47863511257291363
Italy,Chickens,output_value_meatlive_2010usd,17.0,2387143027.4224567,309780375.3326033,1686261038.50939,2223656802.6468406,2366810258.1215997,2568973957.6030207,2862912724.11627,345317154.9561801,1.4366574578596438,1.9707947023326124,1176651685.60688,1.697787388035134,3.407452160192256,0.4971466054658392
Italy,Horses,output_value_meatlive_2010usd,17.0,403060667.6634368,65716352.151896305,339178116.0412843,363934136.1564001,375116025.0590416,407333973.1614375,572026748.639659,43399837.00503743,4.53713048640625,0.8280655296835787,232848632.59837472,1.6865084201659777,5.365196016089829,0.6207376306083574
Italy,Pigs,output_value_meatlive_2010usd,20.0,6314895417.005319,469164338.35904634,5551738813.507287,6034779911.564774,6254959048.377125,6544904509.265603,7211244521.8116665,510124597.7008295,1.874611570868359,1.3785264189166824,1659505708.3043795,1.2989163871086353,3.253137989785041,0.2653104033886433
Italy,Sheep,output_value_meatlive_2010usd,20.0,563985344.6752241,132591637.59583446,364430311.33679414,436203737.55372655,595012510.2276742,669406820.0571246,802041546.1054504,233203082.50339806,0.8877628616884148,0.9887613680557599,437611234.76865625,2.2008091016453095,1.8765242297441747,0.7354656032378373
Italy,Turkeys,output_value_meatlive_2010usd,17.0,1173695157.182228,114016169.99189758,959916831.5801361,1079607787.2850866,1179517874.104834,1220720158.4906034,1467246450.5749846,141112371.20551682,2.0390032001595455,1.5562139637273182,507329618.9948485,1.5285141402924711,3.5952171638868635,0.43011609245843246
Jamaica,Cattle,output_value_meatlive_2010usd,20.0,194468565.72722355,95959712.45160837,121786943.2,127846642.29310487,148846285.73059928,203780489.87596828,428914310.6159594,75933847.5828634,3.688315998734737,0.35635416078542,307127367.4159594,3.5218414991465146,4.044670159520157,2.0633861698896347
Jamaica,Chickens,output_value_meatlive_2010usd,20.0,311489376.99054945,64658309.30652341,236221805.61744985,269555233.59099215,294072571.8061925,318389192.4999442,456896255.6262094,48833958.90895206,3.3342306759030476,1.184642152330961,220674450.00875953,1.9341832327119346,4.5188728282340085,0.7504081344729907
Jamaica,Goats,output_value_meatlive_2010usd,20.0,41246170.86482383,17885036.68008212,19534352.6721953,22163128.597673565,43824929.82320712,56750793.840305775,67622760.3718462,34587665.24263221,0.68804385556809,0.702290165601338,48088407.6996509,3.4617354107719533,1.390334021169428,1.097284305842427
Jamaica,Horses,output_value_meatlive_2010usd,20.0,2317113.1789622,916680.2234289013,1196159.1531312917,1497774.022158666,2021600.4033182776,3319245.5432401067,3569943.165977945,1821471.5210814406,0.8500504920002199,0.45317274557051895,2373784.0128466533,2.984505161067061,1.3032232375707389,1.1742102984102583
Jamaica,Pigs,output_value_meatlive_2010usd,20.0,63871207.8167132,11309801.16397908,46750899.441107884,52893465.39398916,64758658.85053531,72029597.967004,83388620.72025082,19136132.57301484,0.9735489550269357,0.9410344196100204,36637721.27914293,1.783679495306726,1.914583374636956,0.5657578759267352
Jamaica,Sheep,output_value_meatlive_2010usd,20.0,235873.28175528868,94165.28463225484,100652.30695479653,168115.5058581467,222981.591183622,274271.4478969785,441956.8986379625,106155.94203883182,2.0627701403114997,1.1523545632902719,341304.591683166,4.390926666354977,3.2151247036017714,1.5306402195421898
Japan,Cattle,output_value_meatlive_2010usd,20.0,44998627328.66542,5808894247.863211,35738907999.753204,40402935381.98135,43589801800.75964,48965709513.67281,54650394227.75395,8562774131.69146,1.2917066661910699,0.916863352958208,18911486228.000748,1.5291568009893124,2.2085700191492776,0.43385116350015557
Japan,Chickens,output_value_meatlive_2010usd,20.0,4594436902.042531,1150629933.1748304,3508870895.4905653,3758602081.4600854,3970382508.8996105,5354842653.908476,6809648531.190588,1596240572.4483905,1.7787206210001134,0.28912409656469046,3300777635.7000227,1.9406950936673177,2.0678447175648036,0.831350034486937
Japan,Goats,output_value_meatlive_2010usd,20.0,2173484.330301556,1279516.1879175578,854512.4612291368,1214148.3569284803,1604943.5900009912,2933942.139321971,4860950.887107815,1719793.782393491,1.8932544880906221,0.43634948355695063,4006438.425878678,5.6885664137838186,2.3296039716475727,2.4963110546933325
Japan,Horses,output_value_meatlive_2010usd,20.0,47596785.324579276,18434173.305945586,26482141.86147049,32759431.28716228,42479492.20942853,58670585.86533761,83815215.64362253,25911154.57817533,1.5952868217231284,0.6173924168331898,57333073.78215204,3.164971174992734,2.212679238556318,1.3496647629282794
Japan,Pigs,output_value_meatlive_2010usd,20.0,6672289162.581254,315813770.4356518,6079962087.713569,6476494533.224246,6709911210.409755,6869670854.103393,7214412817.245388,393176320.8791466,1.2831434144039044,1.6022051411631628,1134450729.5318193,1.1865884545274263,2.8853485555670675,0.1690709003379706
Japan,Sheep,output_value_meatlive_2010usd,20.0,1432647.6761657554,467410.9742227945,783439.1098280873,1072355.2061575518,1294653.559557417,1761916.2702298816,2482743.001555187,689561.0640723298,1.7229648016685997,0.7413621162283419,1699303.8917271,3.1690312245197765,2.4643269178969414,1.3125549141563513
Japan,Turkeys,output_value_meatlive_2010usd,20.0,44217.38962176045,5321.213572134231,35778.7273169415,39449.19397483985,43841.99191590274,48121.376675244166,53142.58187498886,8672.182700404315,1.0724624100288505,0.9297849085427267,17363.85455804736,1.4853122472532845,2.0022473185715772,0.3960553295880015
Jordan,Camels,output_value_meatlive_2010usd,20.0,10319395.983343508,5039453.69122205,3662809.5800322574,4857734.918088284,10675001.448257409,15159230.231853645,16998317.862980556,10301495.313765362,0.6138251022910841,0.6806965061523755,13335508.282948298,4.64078666705651,1.2945216084434596,1.2492277727161518
Jordan,Cattle,output_value_meatlive_2010usd,20.0,181582801.8040446,63115862.430125564,83839919.06516339,126655593.74224046,176206907.6571679,233025344.542961,292192677.07294,106369750.80072054,1.0904018157668411,0.8683576665047412,208352758.00777662,3.4851259439532303,1.9587594822715826,1.1824324073216947
Jordan,Chickens,output_value_meatlive_2010usd,20.0,440541004.1764623,102095708.95223705,263021728.06154668,371572309.2468484,449626714.7444794,527785538.52243567,594315283.5578021,156213229.27558726,0.9262248113318681,1.1945530320849405,331293555.4962554,2.259567253009353,2.1207778434168083,0.7368191093461336
Jordan,Goats,output_value_meatlive_2010usd,20.0,115341486.58761239,52215476.8979699,41269442.29823072,66407811.57943837,119769225.96999961,154214886.95698532,216478367.9765397,87807075.37754695,1.1013821106182689,0.8940029414969216,175208925.67830896,5.24548808806705,1.9953850521151903,1.4628876847062213
Jordan,Sheep,output_value_meatlive_2010usd,20.0,388493647.3782757,125078686.0895455,195876368.43252283,311424690.1323078,381159091.0432682,448010837.2271458,694380648.4964446,136586147.09483796,2.2932161431839235,1.3565264600523153,498504280.06392175,3.5449944985867488,3.649742603236239,1.307864069828346
Jordan,Turkeys,output_value_meatlive_2010usd,20.0,1371479.8596983189,1433301.1735135817,93574.08503305708,568706.9892098798,953146.2856091768,1507283.3251488297,5420233.781331612,938576.33593895,4.759429067912276,0.9158255622503049,5326659.696298555,57.924518090845304,5.67525463016258,5.588501761714539
Kazakhstan,Cattle,output_value_meatlive_2010usd,20.0,5040983327.6933,1383235064.1125605,3078956460.232546,3858996135.8649454,5292789497.841858,5505550482.525848,8418502837.525515,1646554346.660903,1.8983359680914176,1.3445247295352325,5339546377.292969,2.734206522975543,3.24286069762665,1.008834071234115
Kazakhstan,Chickens,output_value_meatlive_2010usd,20.0,318166538.0117248,132312751.74807324,142335618.90185007,202731221.20349178,337756993.6437265,389460870.0678816,600318084.9486344,186729648.8643898,1.406102849235205,1.046547111989692,457982466.0467843,4.217623737334461,2.452649961224897,1.355952577342852
Kazakhstan,Goats,output_value_meatlive_2010usd,20.0,528834392.7360903,279208090.8011708,108118986.79075271,203685014.47898346,613594240.5504237,729090723.3703523,972111910.8273985,525405708.8913688,0.6823634844651084,0.9620665424938911,863992924.0366459,8.991130417349991,1.6444300269589995,1.408085126844741
Kazakhstan,Horses,output_value_meatlive_2010usd,20.0,1418380627.8103702,733281767.123687,523163679.4394892,776934919.4813187,1240234060.5579815,2019296392.6351848,2901735870.588384,1242361473.153866,1.3373739011823222,0.5771833694247885,2378572191.148895,5.546516290460505,1.9145572706071106,1.917841371070534
Kazakhstan,Pigs,output_value_meatlive_2010usd,20.0,525850429.3071245,93104733.4159478,411962482.8708881,471757526.0231662,496246312.9393491,546293969.0519521,735519303.5476803,74536443.02878594,3.2101476926652377,1.1307734397241176,323556820.67679214,1.785403608653842,4.340921132389355,0.6520085131923933
Kazakhstan,Sheep,output_value_meatlive_2010usd,20.0,1521549958.5318317,504609911.6772467,807568574.4782226,1040577695.4807221,1578497221.18017,2008918344.7009118,2277451291.534624,968340649.2201897,0.7218059790398408,0.7961337235225855,1469882717.0564015,2.8201336251922706,1.5179397025624262,0.9311911971295316
Kenya,Camels,output_value_meatlive_2010usd,20.0,2902427087.8338003,2185925566.3830547,505961175.4157598,700754043.6998047,2996537286.2630177,3457038174.1087713,7183698619.199405,2756284130.4089665,1.5191326927224706,0.9035991911609329,6677737443.783645,14.198122243858723,2.4227318838834035,2.228484682769108
Kenya,Cattle,output_value_meatlive_2010usd,20.0,7523351307.158902,1949532325.299604,5221616071.660188,6453985426.645781,6967633980.981775,7758725528.700307,13389130401.987755,1304740102.0545263,4.921667089786146,1.3382112702538975,8167514330.327567,2.564173661609469,6.259878360040044,1.1722077182327426
Kenya,Chickens,output_value_meatlive_2010usd,20.0,271490557.89816916,126714886.0739314,161840993.70362663,187328957.23155138,240414647.16296974,288073134.42937577,648920115.6740456,100744177.19782439,4.0548791987146,0.7799324551041144,487079121.97041893,4.009615245333879,4.834811653818714,2.0259960352592117
Kenya,Goats,output_value_meatlive_2010usd,20.0,997483448.7702558,381268514.8730687,594304198.4443364,718599433.358968,853791596.5044614,1261462777.608205,2079892544.5743487,542863344.2492371,2.2585812084356998,0.47799764122771615,1485588346.1300123,3.4997103335610293,2.7365788496634162,1.739989421554642
Kenya,Pigs,output_value_meatlive_2010usd,20.0,110686653.26519544,76144239.16390999,47867973.23331318,71237303.08516635,93452686.89268506,108921047.61186644,361505671.9197761,37683744.526700094,7.113225832352388,1.2096651814172474,313637698.6864629,7.552140763465419,8.322891013769635,3.356112158087267
Kenya,Sheep,output_value_meatlive_2010usd,20.0,1238422889.3600316,821272626.9514067,480081422.64601237,703545301.0049839,946236314.1041307,1473628635.8431878,3571277771.91519,770083334.8382039,3.408775828608973,0.605330449796136,3091196349.269178,7.43890016037648,4.014106278405109,3.2668333514507246
