region,species,production_system,agesex_scenario,year,ahle_total_mean,ahle_dueto_mortality_mean,ahle_dueto_healthcost_mean,ahle_dueto_productionloss_mean,ahle_when_mort_imp25_mean,ahle_when_mort_imp50_mean,ahle_when_mort_imp75_mean,ahle_when_mort_imp100_mean,ahle_when_repro_imp25_mean,ahle_when_repro_imp50_mean,ahle_when_repro_imp75_mean,ahle_when_repro_imp100_mean,ahle_when_all_growth_imp25_mean,ahle_when_all_growth_imp50_mean,ahle_when_all_growth_imp75_mean,ahle_when_all_growth_imp100_mean,ahle_total_stdev,ahle_dueto_mortality_stdev,ahle_dueto_healthcost_stdev,ahle_dueto_productionloss_stdev,ahle_total_mean_usd,ahle_dueto_mortality_mean_usd,ahle_dueto_healthcost_mean_usd,ahle_dueto_productionloss_mean_usd,ahle_when_mort_imp25_mean_usd,ahle_when_mort_imp50_mean_usd,ahle_when_mort_imp75_mean_usd,ahle_when_mort_imp100_mean_usd,ahle_when_repro_imp25_mean_usd,ahle_when_repro_imp50_mean_usd,ahle_when_repro_imp75_mean_usd,ahle_when_repro_imp100_mean_usd,ahle_when_all_growth_imp25_mean_usd,ahle_when_all_growth_imp50_mean_usd,ahle_when_all_growth_imp75_mean_usd,ahle_when_all_growth_imp100_mean_usd,ahle_total_stdev_usd,ahle_dueto_mortality_stdev_usd,ahle_dueto_healthcost_stdev_usd,ahle_dueto_productionloss_stdev_usd
National,Poultry hybrid,Small holder,Overall,2020,215138610.78364635,-21384752.18495716,1887424.4894804778,234635938.47912303,,,,-21384752.18495716,,,,,,,,,165479586.48666677,130715451.71355304,12510.704731458954,210879166.8633822,6159635.581499521,-612267.0402128699,54038.86824615143,6717863.753466239,,,,-612267.0402128699,,,,,,,,,4737847.591477434,3742515.322999323,358.1941044093921,6037683.402701426
National,Poultry hybrid,Small holder,Overall,2021,225895541.3228287,-22453989.79420501,1981795.7139545013,246367735.4030792,,,,-22453989.79420501,,,,,,,,,173753565.81100008,137251224.2992307,13136.239968031905,221423125.20655125,6467617.360574498,-642880.3922235131,56740.811658458995,7053756.941139552,,,,-642880.3922235131,,,,,,,,,4974739.971051305,3929641.0891492893,376.1038096298618,6339567.572836496
National,Poultry hybrid,Village,Adult Combined,2017,26981326261.892075,1771664068.872315,0.0,25209662193.01976,,,,1771664068.872315,,,,,,,,,7043651028.141885,1037302824.7089357,0.0,7119621967.239087,1130529128.0375683,74233483.39205225,0.0,1056295644.645516,,,,74233483.39205225,,,,,,,,,295131995.2827165,43463432.69216535,0.0,298315210.17364126
National,Poultry hybrid,Village,Adult Combined,2018,28330392574.986683,1860247272.3159308,0.0,26470145302.670753,,,,1860247272.3159308,,,,,,,,,7395833579.548978,1089167965.9443827,0.0,7475603065.601041,1032848200.1493827,67819499.5695435,0.0,965028700.5798392,,,,67819499.5695435,,,,,,,,,269631752.5788864,39708068.65130596,0.0,272539928.6614323
National,Poultry hybrid,Village,Adult Combined,2019,29746912203.736015,1953259635.9317274,0.0,27793652567.804287,,,,1953259635.9317274,,,,,,,,,7765625258.526427,1143626364.2416017,0.0,7849383218.881093,1023294393.7851552,67192171.7913545,0.0,956102221.9938006,,,,67192171.7913545,,,,,,,,,267137669.17591062,39340770.53437342,0.0,270018944.74087644
National,Poultry hybrid,Village,Adult Combined,2020,31234257813.922813,2050922617.7283134,0.0,29183335196.1945,,,,2050922617.7283134,,,,,,,,,8153906521.452749,1200807682.453682,0.0,8241852379.825148,894268328.1795782,58719984.68822383,0.0,835548343.4913545,,,,58719984.68822383,,,,,,,,,233454574.02934563,34380336.00959703,0.0,235972552.7245828
National,Poultry hybrid,Village,Adult Combined,2021,32795970704.618958,2153468748.6147294,0.0,30642501956.004227,,,,2153468748.6147294,,,,,,,,,8561601847.525387,1260848066.576366,0.0,8653944998.816406,938981744.5885572,61655983.92263503,0.0,877325760.6659222,,,,61655983.92263503,,,,,,,,,245127302.7308129,36099352.810076885,0.0,247771180.36081195
National,Poultry hybrid,Village,Adult Female,2017,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,
National,Poultry hybrid,Village,Adult Female,2018,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,
National,Poultry hybrid,Village,Adult Female,2019,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,
National,Poultry hybrid,Village,Adult Female,2020,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,
National,Poultry hybrid,Village,Adult Female,2021,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,
National,Poultry hybrid,Village,Adult Male,2017,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,
National,Poultry hybrid,Village,Adult Male,2018,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,
National,Poultry hybrid,Village,Adult Male,2019,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,
National,Poultry hybrid,Village,Adult Male,2020,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,
National,Poultry hybrid,Village,Adult Male,2021,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,
National,Poultry hybrid,Village,Juvenile Combined,2017,215292055.4918084,374124376.07082653,0.0,-158832320.57901812,,,,374124376.07082653,,,,,,,,,1114278447.7514453,949112635.7427267,0.0,1463704633.609485,9020829.347159818,15675971.616500169,0.0,-6655142.269340352,,,,15675971.616500169,,,,,,,,,46688744.27076284,39768225.99751694,0.0,61329851.13768231
National,Poultry hybrid,Village,Juvenile Combined,2018,226056658.26639843,392830594.87436724,0.0,-166773936.6079688,,,,392830594.87436724,,,,,,,,,1169992370.1390176,996568267.5298631,0.0,1536889865.2899592,8241404.068236547,14321523.141822973,0.0,-6080119.073586428,,,,14321523.141822973,,,,,,,,,42654704.14813561,36332138.31117169,0.0,56030777.794236325
National,Poultry hybrid,Village,Juvenile Combined,2019,237359491.17971897,412472124.61808634,0.0,-175112633.43836737,,,,412472124.61808634,,,,,,,,,1228491988.6459684,1046396680.9063562,0.0,1613734358.554457,8165171.39568517,14189049.60029193,0.0,-6023878.20460676,,,,14189049.60029193,,,,,,,,,42260149.76551118,35996067.42081911,0.0,55512495.24177046
National,Poultry hybrid,Village,Juvenile Combined,2020,249227465.73870516,433095730.84899044,0.0,-183868265.11028528,,,,433095730.84899044,,,,,,,,,1289916588.078267,1098716514.9516742,0.0,1694421076.4821804,7135633.907178575,12399967.928656748,0.0,-5264334.021478171,,,,12399967.928656748,,,,,,,,,36931613.92161096,31457362.836108476,0.0,48512985.71988234
National,Poultry hybrid,Village,Juvenile Combined,2021,261688839.02564,454750517.3914399,0.0,-193061678.3657999,,,,454750517.3914399,,,,,,,,,1354412417.4821804,1153652340.6992579,0.0,1779142130.306289,7492415.602537492,13019966.325089583,0.0,-5527550.722552091,,,,13019966.325089583,,,,,,,,,38778194.6176915,33030230.9779139,0.0,50938635.00587644
National,Poultry hybrid,Village,Juvenile Female,2017,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,
National,Poultry hybrid,Village,Juvenile Female,2018,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,
National,Poultry hybrid,Village,Juvenile Female,2019,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,
National,Poultry hybrid,Village,Juvenile Female,2020,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,
National,Poultry hybrid,Village,Juvenile Female,2021,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,
National,Poultry hybrid,Village,Juvenile Male,2017,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,
National,Poultry hybrid,Village,Juvenile Male,2018,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,
National,Poultry hybrid,Village,Juvenile Male,2019,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,
National,Poultry hybrid,Village,Juvenile Male,2020,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,
National,Poultry hybrid,Village,Juvenile Male,2021,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,
National,Poultry hybrid,Village,Neonatal Combined,2017,2289338947.261118,2290737488.535883,0.0,-1398541.2747650146,,,,2290737488.535883,,,,,,,,,1450776586.0635247,1150627849.8418648,0.0,1851674148.3052163,95924282.54666752,95982882.02515638,0.0,-58599.47848885937,,,,95982882.02515638,,,,,,,,,60788160.407675266,48211799.78890501,0.0,77585939.99324052
National,Poultry hybrid,Village,Neonatal Combined,2018,2403805894.6241736,2405274362.9626775,0.0,-1468468.3385038376,,,,2405274362.9626775,,,,,,,,,1523315415.3667011,1208159242.3339584,0.0,1944257855.7204776,87636152.0652956,87689688.38239342,0.0,-53536.317097814026,,,,87689688.38239342,,,,,,,,,55535890.68195417,44046163.34332802,0.0,70882294.39786142
National,Poultry hybrid,Village,Neonatal Combined,2019,2523996189.355383,2525538081.110811,0.0,-1541891.7554283142,,,,2525538081.110811,,,,,,,,,1599481186.1350362,1268567204.4506564,0.0,2041470748.5065017,86825521.00913778,86878562.11734918,0.0,-53041.10821139894,,,,86878562.11734918,,,,,,,,,55022185.81635674,43638738.01634539,0.0,70226635.8846052
National,Poultry hybrid,Village,Neonatal Combined,2020,2650195998.8231516,2651814985.1663523,0.0,-1618986.3432006836,,,,2651814985.1663523,,,,,,,,,1679455245.441788,1331995564.6731892,0.0,2143544285.9318266,75877786.47838897,75924139.69155334,0.0,-46353.2131643697,,,,75924139.69155334,,,,,,,,,48084498.87111387,38136377.494839676,0.0,61371836.538554594
National,Poultry hybrid,Village,Neonatal Combined,2021,2782705798.7643094,2784405734.4246697,0.0,-1699935.6603603363,,,,2784405734.4246697,,,,,,,,,1763428007.7138774,1398595342.9068487,0.0,2250721500.228418,79671675.80230843,79720346.676131,0.0,-48670.87382257727,,,,79720346.676131,,,,,,,,,50488723.814669564,40043196.369581655,0.0,64440428.36548232
National,Poultry hybrid,Village,Neonatal Female,2017,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,
National,Poultry hybrid,Village,Neonatal Female,2018,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,
National,Poultry hybrid,Village,Neonatal Female,2019,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,
National,Poultry hybrid,Village,Neonatal Female,2020,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,
National,Poultry hybrid,Village,Neonatal Female,2021,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,
National,Poultry hybrid,Village,Neonatal Male,2017,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,
National,Poultry hybrid,Village,Neonatal Male,2018,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,
National,Poultry hybrid,Village,Neonatal Male,2019,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,
National,Poultry hybrid,Village,Neonatal Male,2020,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,
National,Poultry hybrid,Village,Neonatal Male,2021,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,
National,Poultry hybrid,Village,Overall,2017,62336725337.14758,6610900122.113613,0.0,55725825215.033966,,,,6610900122.113613,,,,,,,,,15858786589.343143,2295567328.7304263,0.0,16024067568.725004,2611935494.0553193,276999546.947862,0.0,2334935947.107457,,,,276999546.947862,,,,,,,,,664489951.3300173,96185254.39820796,0.0,671415295.1655308
National,Poultry hybrid,Village,Overall,2018,65453561604.00497,6941445128.219294,0.0,58512116475.785675,,,,6941445128.219294,,,,,,,,,16651725918.8103,2410345695.166948,0.0,16825270947.161255,2386256848.263778,253065999.28470522,0.0,2133190848.9790733,,,,253065999.28470522,,,,,,,,,607076132.0762295,87874575.20758218,0.0,613403106.5331742
National,Poultry hybrid,Village,Overall,2019,68726239684.20523,7288517384.6302595,0.0,61437722299.574974,,,,7288517384.6302595,,,,,,,,,17484312214.750816,2530862979.925296,0.0,17666534494.519318,2364184063.647098,250725148.46637002,0.0,2113458915.1807282,,,,250725148.46637002,,,,,,,,,601460701.0638487,87061738.74647343,0.0,607729151.2489552
National,Poultry hybrid,Village,Overall,2020,72162551668.41548,7652943253.861773,0.0,64509608414.55371,,,,7652943253.861773,,,,,,,,,18358527825.488358,2657406128.921561,0.0,18549861219.245285,2066086693.083535,219111490.0202143,0.0,1846975203.0633206,,,,219111490.0202143,,,,,,,,,525623182.2169179,76084219.78080563,0.0,531101250.40663683
National,Poultry hybrid,Village,Overall,2021,75770679251.83626,8035590416.554861,0.0,67735088835.281395,,,,8035590416.554861,,,,,,,,,19276454216.762775,2790276435.3676386,0.0,19477354280.20755,2169391027.737712,230067064.521225,0.0,1939323963.2164867,,,,230067064.521225,,,,,,,,,551904341.3277638,79888430.7698459,0.0,557656312.9269687
National,Poultry indigenous,Overall,Adult Combined,2017,2673352825.6219425,6634967651.378368,0.0,-3961614825.756426,,,,6634967651.378368,,,,,,,,,4647218162.950547,3461519092.7605143,0.0,5794717515.427567,112014628.54536505,278007986.7335716,0.0,-165993358.18820652,,,,278007986.7335716,,,,,,,,,194720431.7002468,145039132.75571924,0.0,242801146.10944825
National,Poultry indigenous,Overall,Adult Combined,2018,2807020466.903039,6966716033.947288,0.0,-4159695567.0442486,,,,6966716033.947288,,,,,,,,,4879579071.098074,3634595047.3985405,0.0,6084453391.198945,102336246.46567914,253987307.008494,0.0,-151651060.54281485,,,,253987307.008494,,,,,,,,,177896033.30523604,132507339.7073887,0.0,221822437.41801
National,Poultry indigenous,Overall,Adult Combined,2019,2947371490.248191,7315051835.644652,0.0,-4367680345.3964615,,,,7315051835.644652,,,,,,,,,5123558024.652979,3816324799.768468,0.0,6388676060.758894,101389640.09832183,251637934.12893653,0.0,-150248294.0306147,,,,251637934.12893653,,,,,,,,,176250501.79836357,131281651.88102643,0.0,219770588.35245895
National,Poultry indigenous,Overall,Adult Combined,2020,3094740064.7606,7680804427.426885,0.0,-4586064362.666285,,,,7680804427.426885,,,,,,,,,5379735925.885627,4007141039.756891,0.0,6708109863.796837,88605531.79625043,219909183.5416556,0.0,-131303651.74540517,,,,219909183.5416556,,,,,,,,,154027269.70976278,114728492.66185631,0.0,192059956.37484047
National,Poultry indigenous,Overall,Adult Combined,2021,3249477067.9986305,8064844648.798229,0.0,-4815367580.799599,,,,8064844648.798229,,,,,,,,,5648722722.179909,4207498091.7447357,0.0,7043515356.986679,93035808.38606298,230904642.7187384,0.0,-137868834.33267543,,,,230904642.7187384,,,,,,,,,161728633.19525093,120464917.29494914,0.0,201662954.1935825
National,Poultry indigenous,Overall,Adult Female,2017,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,
National,Poultry indigenous,Overall,Adult Female,2018,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,
National,Poultry indigenous,Overall,Adult Female,2019,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,
National,Poultry indigenous,Overall,Adult Female,2020,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,
National,Poultry indigenous,Overall,Adult Female,2021,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,
National,Poultry indigenous,Overall,Adult Male,2017,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,
National,Poultry indigenous,Overall,Adult Male,2018,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,
National,Poultry indigenous,Overall,Adult Male,2019,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,
National,Poultry indigenous,Overall,Adult Male,2020,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,
National,Poultry indigenous,Overall,Adult Male,2021,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,
National,Poultry indigenous,Overall,Juvenile Combined,2017,3691651554.736332,-509438174.76953316,0.0,4201089729.505865,,,,-509438174.76953316,,,,,,,,,3158485126.9855995,2198951697.0898275,0.0,3848560362.4632773,154681781.49156442,-21345677.744710796,0.0,176027459.23627523,,,,-21345677.744710796,,,,,,,,,132341879.78275672,92137018.04639769,0.0,161256327.748451
National,Poultry indigenous,Overall,Juvenile Combined,2018,3876234132.4731474,-534910083.50801086,0.0,4411144215.981158,,,,-534910083.50801086,,,,,,,,,3316409383.3348794,2308899281.944319,0.0,4040988380.586441,141316836.2028734,-19501350.555967886,0.0,160818186.7588413,,,,-19501350.555967886,,,,,,,,,120907165.4573627,84176117.97543235,0.0,147323322.98841208
National,Poultry indigenous,Overall,Juvenile Combined,2019,4070045839.0968065,-561655587.6834106,0.0,4631701426.780217,,,,-561655587.6834106,,,,,,,,,3482229852.501624,2424344246.041535,0.0,4243037799.6157637,140009660.87072667,-19320963.808887612,0.0,159330624.67961428,,,,-19320963.808887612,,,,,,,,,119788778.79932316,83397492.10232407,0.0,145960587.883135
National,Poultry indigenous,Overall,Juvenile Combined,2020,4273548131.051646,-589738367.0675821,0.0,4863286498.119228,,,,-589738367.0675821,,,,,,,,,3656341345.126705,2545561458.3436112,0.0,4455189689.596552,122355996.58932754,-16884804.714194205,0.0,139240801.30352175,,,,-16884804.714194205,,,,,,,,,104684743.31741038,72881993.96934567,0.0,127556577.75426494
National,Poultry indigenous,Overall,Juvenile Combined,2021,4487225537.604229,-619225285.4209604,0.0,5106450823.025189,,,,-619225285.4209604,,,,,,,,,3839158412.3830404,2672839531.2607923,0.0,4677949174.076379,128473796.41879393,-17729044.949903894,0.0,146202841.36869782,,,,-17729044.949903894,,,,,,,,,109918980.4832809,76526093.66781297,0.0,133934406.64197816
National,Poultry indigenous,Overall,Juvenile Female,2017,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,
National,Poultry indigenous,Overall,Juvenile Female,2018,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,
National,Poultry indigenous,Overall,Juvenile Female,2019,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,
National,Poultry indigenous,Overall,Juvenile Female,2020,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,
National,Poultry indigenous,Overall,Juvenile Female,2021,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,
National,Poultry indigenous,Overall,Juvenile Male,2017,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,
National,Poultry indigenous,Overall,Juvenile Male,2018,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,
National,Poultry indigenous,Overall,Juvenile Male,2019,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,
National,Poultry indigenous,Overall,Juvenile Male,2020,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,
National,Poultry indigenous,Overall,Juvenile Male,2021,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,
National,Poultry indigenous,Overall,Neonatal Combined,2017,8595456395.812551,6423812805.760916,0.0,2171643590.0516357,,,,6423812805.760916,,,,,,,,,3897938715.8746376,4286621093.9050083,0.0,5793880101.920111,360153304.91620785,269160508.25235385,0.0,90992796.66385402,,,,269160508.25235385,,,,,,,,,163325301.9079948,179611260.04263505,0.0,242766058.12477314
National,Poultry indigenous,Overall,Neonatal Combined,2018,9025229215.60318,6745003446.048961,0.0,2280225769.5542192,,,,6745003446.048961,,,,,,,,,4092835651.6683693,4500952148.60026,0.0,6083574107.016116,329035036.369444,245904275.7989854,0.0,83130760.57045862,,,,245904275.7989854,,,,,,,,,149213531.90372753,164092336.99587944,0.0,221790381.13487694
National,Poultry indigenous,Overall,Neonatal Combined,2019,9476490676.383339,7082253618.351409,0.0,2394237058.03193,,,,7082253618.351409,,,,,,,,,4297477434.251788,4725999756.030272,0.0,6387752812.366921,325991474.86247176,243629670.64909086,0.0,82361804.21338092,,,,243629670.64909086,,,,,,,,,147833312.438249,162574489.15213484,0.0,219738828.58871925
National,Poultry indigenous,Overall,Neonatal Combined,2020,9950315210.202503,7436366299.268979,0.0,2513948910.933524,,,,7436366299.268979,,,,,,,,,4512351305.964377,4962299743.831785,0.0,6707140452.985268,284887568.031829,212910673.20363578,0.0,71976894.8281932,,,,212910673.20363578,,,,,,,,,129193172.5281773,142075650.46941206,0.0,192032201.16480967
National,Poultry indigenous,Overall,Neonatal Combined,2021,10447830970.712631,7808184614.2324295,0.0,2639646356.4802017,,,,7808184614.2324295,,,,,,,,,4737968871.262597,5210414731.0233755,0.0,7042497475.634533,299131946.4334205,223556206.8638176,0.0,75575739.5696029,,,,223556206.8638176,,,,,,,,,135652831.1545862,149179432.9928827,0.0,201633811.22305024
National,Poultry indigenous,Overall,Neonatal Female,2017,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,
National,Poultry indigenous,Overall,Neonatal Female,2018,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,
National,Poultry indigenous,Overall,Neonatal Female,2019,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,
National,Poultry indigenous,Overall,Neonatal Female,2020,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,
National,Poultry indigenous,Overall,Neonatal Female,2021,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,
National,Poultry indigenous,Overall,Neonatal Male,2017,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,
National,Poultry indigenous,Overall,Neonatal Male,2018,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,
National,Poultry indigenous,Overall,Neonatal Male,2019,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,
National,Poultry indigenous,Overall,Neonatal Male,2020,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,
National,Poultry indigenous,Overall,Neonatal Male,2021,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,
National,Poultry indigenous,Overall,Overall,2017,23509002863.92515,22581094998.489994,0.0,927907865.4351578,,,,22581094998.489994,,,,,,,,,11260280786.65566,4975884419.206509,0.0,12310700595.320671,985037290.2655909,946157553.227192,0.0,38879737.03839889,,,,946157553.227192,,,,,,,,,471810588.3911174,208491688.62415934,0.0,515823628.32980597
National,Poultry indigenous,Overall,Overall,2018,24684453007.12141,23710149748.414494,0.0,974303258.7069168,,,,23710149748.414494,,,,,,,,,11823294825.988443,5224678640.166835,0.0,12926235625.086704,899927270.4250323,864406853.103191,0.0,35520417.321841165,,,,864406853.103191,,,,,,,,,431044813.3937803,190477414.5141819,0.0,471255001.664371
