species,production_system,item,group,age_group,sex,year,mean_current,stdev_current,mean_ideal,stdev_ideal,mean_all_mort_25_imp,mean_all_mort_50_imp,mean_all_mort_75_imp,mean_mortality_zero,stdev_mortality_zero,mean_current_repro_25_imp,mean_current_repro_50_imp,mean_current_repro_75_imp,mean_current_repro_100_imp,mean_current_growth_25_imp_all,mean_current_growth_50_imp_all,mean_current_growth_75_imp_all,mean_current_growth_100_imp_all,mean_current_usd,stdev_current_usd,mean_ideal_usd,stdev_ideal_usd,mean_all_mort_25_imp_usd,mean_all_mort_50_imp_usd,mean_all_mort_75_imp_usd,mean_mortality_zero_usd,stdev_mortality_zero_usd,mean_current_repro_25_imp_usd,mean_current_repro_50_imp_usd,mean_current_repro_75_imp_usd,mean_current_repro_100_imp_usd,mean_current_growth_25_imp_all_usd,mean_current_growth_50_imp_all_usd,mean_current_growth_75_imp_all_usd,mean_current_growth_100_imp_all_usd
Poultry indigenous,Overall,Value of Offtake,Neonatal Male,Neonatal,Male,,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
Poultry indigenous,Overall,Value of Offtake,Overall,Overall,Overall,,6082213840.478661,2486141833.8144383,14289715284.16394,6469132863.012103,,,,16280258472.44841,6092165594.271316,,,,,,,,,,,,,,,,,,,,,,,,,
Poultry indigenous,Overall,Value of Offtake,Overall Female,Overall,Female,,2761492362.19768,1579936500.46801,5714576427.99021,3545838282.58277,,,,6416715283.52462,3801212393.1274,,,,,,,,,,,,,,,,,,,,,,,,,
Poultry indigenous,Overall,Value of Offtake,Overall Male,Overall,Male,,3320721478.28098,1919557728.31429,8575138856.173729,5410795770.77842,,,,9863543188.92379,4760805180.88672,,,,,,,,,,,,,,,,,,,,,,,,,
Sheep,Overall,Capital Cost,Adult Combined,Adult,Overall,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Sheep,Overall,Capital Cost,Adult Female,Adult,Female,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Sheep,Overall,Capital Cost,Adult Male,Adult,Male,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Sheep,Overall,Capital Cost,Juvenile Combined,Juvenile,Overall,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Sheep,Overall,Capital Cost,Juvenile Female,Juvenile,Female,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Sheep,Overall,Capital Cost,Juvenile Male,Juvenile,Male,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Sheep,Overall,Capital Cost,Neonatal Combined,Neonatal,Overall,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Sheep,Overall,Capital Cost,Neonatal Female,Neonatal,Female,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Sheep,Overall,Capital Cost,Neonatal Male,Neonatal,Male,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Sheep,Overall,Capital Cost,Overall,Overall,Overall,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Sheep,Overall,Capital Cost,Overall Female,Overall,Female,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Sheep,Overall,Capital Cost,Overall Male,Overall,Male,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
Sheep,Overall,Cml Dry Matter,Adult Combined,Adult,Overall,,3288167436.366936,105835527.53700371,4100714989.432828,119541583.55052245,3387624226.787011,3438297938.881431,3422584744.494666,3450477959.72212,70131629.28830385,3347018062.2969227,3376453020.3246555,3331372813.811471,3427232217.966629,3487440909.3375854,3653173398.129814,3644988808.471063,3821077812.9200487,,,,,,,,,,,,,,,,,
Sheep,Overall,Cml Dry Matter,Adult Female,Adult,Female,,2566015661.84207,102024822.83934781,3164219436.10135,108969781.22244479,2653411178.41479,2705200228.77456,2676862330.4250298,2689453169.5619,64712173.2445018,2603902012.39287,2653328622.97464,2604649864.4997597,2654048509.73775,2725967679.9782495,2874680754.3446198,2840669935.08613,2972804438.26191,,,,,,,,,,,,,,,,,
Sheep,Overall,Cml Dry Matter,Adult Male,Adult,Male,,722151774.524866,28144171.930180598,936495553.331478,49150554.19930742,734213048.372221,733097710.106871,745722414.0696361,761024790.16022,27032943.987025578,743116049.904053,723124397.350016,726722949.3117111,773183708.228879,761473229.3593359,778492643.7851939,804318873.384933,848273374.658139,,,,,,,,,,,,,,,,,
Sheep,Overall,Cml Dry Matter,Juvenile Combined,Juvenile,Overall,,635203212.792594,14720409.290801588,1029885845.923964,59755125.42340582,655867083.106051,679242180.337472,715129335.465205,735751939.8459439,22037836.7009916,669322858.531497,669017065.6171689,693584710.4411819,793520125.456614,653367140.992435,679166749.228385,684090630.449253,730615114.0709469,,,,,,,,,,,,,,,,,
Sheep,Overall,Cml Dry Matter,Juvenile Female,Juvenile,Female,,362589330.077808,11776076.50928986,572134390.9323959,44750533.80816243,373378671.216702,385983418.819499,405144224.46536,418866487.691593,17807984.80298671,379207867.87154,375736196.867468,392297971.089813,442901856.81486905,373279976.51326203,385609865.604234,389640347.83577,413808512.492477,,,,,,,,,,,,,,,,,
Sheep,Overall,Cml Dry Matter,Juvenile Male,Juvenile,Male,,272613882.714786,8832580.12904889,457751454.99156797,39598797.181877516,282488411.889349,293258761.517973,309985110.999845,316885452.154351,12982369.726523995,290114990.659957,293280868.749701,301286739.351369,350618268.64174503,280087164.479173,293556883.624151,294450282.61348295,316806601.57847,,,,,,,,,,,,,,,,,
Sheep,Overall,Cml Dry Matter,Neonatal Combined,Neonatal,Overall,,790360365.91677,26034014.102040783,1491793577.9339519,82103936.38179363,811362753.416225,836000016.1969709,893156815.887052,916555402.69392,27041822.876043625,851915215.22121,891805940.482985,926930865.5690831,1136196974.232729,791931464.996784,839545416.636275,860676440.783316,896254741.239258,,,,,,,,,,,,,,,,,
Sheep,Overall,Cml Dry Matter,Neonatal Female,Neonatal,Female,,399158626.484125,19150504.463861484,759389252.926995,60730219.38054307,414372906.85123897,434961273.196939,458961241.264902,471362654.467719,19697290.209100943,433227322.555084,455895893.776802,474198739.702531,576403992.078202,402114116.05174196,430086722.47608197,447922013.048899,453699471.34076405,,,,,,,,,,,,,,,,,
Sheep,Overall,Cml Dry Matter,Neonatal Male,Neonatal,Male,,391201739.43264496,17635987.895348523,732404325.0069569,55253025.468083896,396989846.564986,401038743.000032,434195574.62215,445192748.226201,18527734.423770554,418687892.666126,435910046.706183,452732125.866552,559792982.154527,389817348.945042,409458694.16019297,412754427.73441696,442555269.898494,,,,,,,,,,,,,,,,,
Sheep,Overall,Cml Dry Matter,Overall,Overall,Overall,,4713731015.0763,109980085.60184816,6622394413.290744,156849997.07210425,4854854063.309288,4953540135.4158745,5030870895.846924,5102785302.261984,78328614.55145857,4868256136.04963,4937276026.42481,4951888389.821736,5356949317.6559725,4932739515.326805,5171885563.994473,5189755879.703632,5447947668.230253,,,,,,,,,,,,,,,,,
Sheep,Overall,Cml Dry Matter,Overall Female,Overall,Female,,3327763618.404003,104472399.5827287,4495743079.960741,132533705.30469546,3441162756.482731,3526144920.790998,3540967796.155292,3579682311.7212124,69948359.0254365,3416337202.8194942,3484960713.61891,3471146575.292104,3673354358.630821,3501361772.543254,3690377342.424936,3678232295.970799,3840312422.095151,,,,,,,,,,,,,,,,,
Sheep,Overall,Cml Dry Matter,Overall Male,Overall,Male,,1385967396.672297,34367673.101571985,2126651333.330003,83885270.0998647,1413691306.826556,1427395214.624876,1489903099.691631,1523102990.540772,35250516.69407984,1451918933.2301362,1452315312.8059,1480741814.529632,1683594959.025151,1431377742.783551,1481508221.569538,1511523583.732833,1607635246.135103,,,,,,,,,,,,,,,,,
Sheep,Overall,Cml Pop Growth,Adult Combined,Adult,Overall,,2746334.317945027,130278.54570500014,7906637.62221363,557306.7003311013,3411207.790907747,4166532.757459324,4995500.859291948,5902754.496434783,117155.54381716355,3043121.947026482,3241646.02522773,3479640.93771182,4858185.239546018,2592738.230864316,2614894.385285329,2575815.4604354743,2664170.846084651,,,,,,,,,,,,,,,,,
Sheep,Overall,Cml Pop Growth,Adult Female,Adult,Female,,1992551.703699634,94037.36511969492,5248846.1471735,440770.702066827,2431476.2503343,2968383.68326391,3530326.02255282,4135236.30869229,90504.8854617308,2135659.16523935,2238260.73497855,2317725.5869270302,3118983.8343546903,1878371.908531859,1895901.438966283,1873585.616678775,1895891.129223606,,,,,,,,,,,,,,,,,
Sheep,Overall,Cml Pop Growth,Adult Male,Adult,Male,,753782.614245393,90163.59261007179,2657791.47504013,341045.3729835026,979731.540573447,1198149.0741954139,1465174.836739128,1767518.187742493,74392.78966845051,907462.7817871319,1003385.29024918,1161915.35078479,1739201.405191327,714366.322332457,718992.946319046,702229.843756699,768279.716861045,,,,,,,,,,,,,,,,,
Sheep,Overall,Cml Pop Growth,Juvenile Combined,Juvenile,Overall,,577368.5561456798,89991.76792986244,5459508.746630074,504212.69388636673,980400.140536848,1411953.50679636,1915585.563416812,2471021.988397426,160085.44171163763,1161580.8278408365,1445393.906595411,1813349.1203622925,3421397.0357707264,504350.64344348176,552125.0296379019,467256.81930157624,538379.5192837868,,,,,,,,,,,,,,,,,
Sheep,Overall,Cml Pop Growth,Juvenile Female,Juvenile,Female,,-76257.88187748719,62618.29300487017,2520794.136624068,382203.21949932724,134247.06529642508,368781.31644869386,647229.600533506,944556.045840903,118131.09234980632,210895.0904860966,361258.5320180631,546292.0156333643,1392474.9759595075,-129312.7793467762,-111360.9569451801,-154963.5824197338,-114921.0069366013,,,,,,,,,,,,,,,,,
Sheep,Overall,Cml Pop Growth,Juvenile Male,Juvenile,Male,,653626.438023167,64633.33254829466,2938714.610006006,328863.40580930567,846153.075240423,1043172.190347666,1268355.962883306,1526465.9425565228,108038.85258670447,950685.73735474,1084135.374577348,1267057.104728928,2028922.059811219,633663.422790258,663485.986583082,622220.40172131,653300.526220388,,,,,,,,,,,,,,,,,
Sheep,Overall,Cml Pop Growth,Neonatal Combined,Neonatal,Overall,,394737.33064150997,165059.17153728512,7423211.573773626,638608.0183632071,743561.152857809,1334306.943239863,2039832.766485518,2552196.413530002,251458.6867400396,1300419.230109998,1995273.25661307,2390884.8413929725,4117648.7309355685,284331.055733114,327854.572528841,219733.24222160203,121914.21830556603,,,,,,,,,,,,,,,,,
Sheep,Overall,Cml Pop Growth,Neonatal Female,Neonatal,Female,,-83403.50812734797,117644.88188493931,3448272.7824609457,451564.0603047271,84286.848953076,387402.260613441,750748.565221623,1012765.2023391359,177808.14258214578,350715.26906276203,709575.31787904,909686.9176174998,1765229.0965962734,-132907.02770350198,-114314.99046173802,-163639.080653147,-200247.096464937,,,,,,,,,,,,,,,,,
Sheep,Overall,Cml Pop Growth,Neonatal Male,Neonatal,Male,,478140.838768858,115776.56012705503,3974938.7913126796,451564.0603047268,659274.3039047329,946904.682626422,1289084.201263895,1539431.2111908658,177808.14258214578,949703.961047236,1285697.93873403,1481197.9237754731,2352419.634339295,417238.083436616,442169.562990579,383372.32287474896,322161.31477050297,,,,,,,,,,,,,,,,,
Sheep,Overall,Cml Pop Growth,Overall,Overall,Overall,,3718440.204732217,228725.9230492402,20789357.942617327,986225.8362200155,5135169.084302404,6912793.207495548,8950919.18919428,10925972.898362212,320287.74755230773,5505122.004977316,6682313.188436211,7683874.899467085,12397231.006252313,3381419.930040912,3494873.987452072,3262805.521958652,3324464.583674004,,,,,,,,,,,,,,,,,
Sheep,Overall,Cml Pop Growth,Overall Female,Overall,Female,,1832890.3136947989,163108.5371500214,11217913.066258512,737745.3580708087,2650010.1645838013,3724567.260326045,4928304.188307948,6092557.556872329,231865.96309228346,2697269.524788209,3309094.584875653,3773704.5201778943,6276687.906910471,1616152.1014815809,1670225.4915593648,1554982.9536058945,1580723.0258220676,,,,,,,,,,,,,,,,,
Sheep,Overall,Cml Pop Growth,Overall Male,Overall,Male,,1885549.891037418,160346.976845549,9571444.876358815,654502.2434437054,2485158.9197186027,3188225.9471695023,4022615.000886329,4833415.341489881,220957.95163654702,2807852.4801891083,3373218.603560558,3910170.379289191,6120543.099341841,1765267.8285593311,1824648.495892707,1707822.568352758,1743741.5578519362,,,,,,,,,,,,,,,,,
Sheep,Overall,Feed Cost,Adult Combined,Adult,Overall,,2503003275.491874,124830590.23984532,2880331669.031726,176576536.6746297,2607540251.334345,2567892679.673077,2622257521.549204,2680966232.629025,185528041.86741874,2559449623.528689,2548836180.9459333,2617318116.782126,2676880882.3693933,2547802795.651674,2673472441.895447,2652360519.223262,2629826798.058782,,,,,,,,,,,,,,,,,
Sheep,Overall,Feed Cost,Adult Female,Adult,Female,,2018209768.72175,109859972.807793,2288805635.26325,168891563.528448,2095154272.19504,2077361453.54306,2077536029.26919,2173149779.08544,183725509.066734,2076825626.41322,2041221041.94671,2095608816.86568,2130925940.15121,2050087543.74139,2187729769.49395,2148107018.79779,2116053502.81819,,,,,,,,,,,,,,,,,
Sheep,Overall,Feed Cost,Adult Male,Adult,Male,,484793506.770124,59274468.654718,591526033.768476,51525848.5900336,512385979.139305,490531226.130017,544721492.280014,507816453.543585,25799062.7218922,482623997.115469,507615138.999223,521709299.916446,545954942.218183,497715251.910284,485742672.401497,504253500.425472,513773295.240592,,,,,,,,,,,,,,,,,
Sheep,Overall,Feed Cost,Juvenile Combined,Juvenile,Overall,,369852840.83417296,17977363.933588564,553859912.858021,46486107.199579686,366611892.10142505,400689233.38308096,400925681.56672704,408135285.078952,19882948.594999116,381262309.38151395,392322050.29249,401255456.82903004,468422765.48496497,368064238.012326,365564365.527825,363876766.249946,365394495.800349,,,,,,,,,,,,,,,,,
Sheep,Overall,Feed Cost,Juvenile Female,Juvenile,Female,,215458975.81336,12488517.9451516,299429501.654429,32002217.4668469,207390425.464437,232568414.306826,229826630.164498,230678202.704573,16596522.9858283,215980952.975395,220204472.786501,227393890.064237,260388550.842816,209460711.742611,202410795.514813,198925707.026758,200024492.538233,,,,,,,,,,,,,,,,,
Sheep,Overall,Feed Cost,Juvenile Male,Juvenile,Male,,154393865.020813,12931455.1978622,254430411.203592,33716705.64832,159221466.636988,168120819.076255,171099051.402229,177457082.374379,10949295.3934146,165281356.406119,172117577.505989,173861566.764793,208034214.642149,158603526.269715,163153570.013012,164951059.223188,165370003.262116,,,,,,,,,,,,,,,,,
Sheep,Overall,Feed Cost,Neonatal Combined,Neonatal,Overall,,251757025.556626,14193133.609751526,513658671.732499,51987565.703313366,254657575.94048798,276791259.296067,285015980.686036,293750355.429496,18374450.525203682,273574911.564106,299775413.97771204,301279787.22902095,404045366.616789,260941150.952012,268704133.271418,272546935.906893,304053711.947998,,,,,,,,,,,,,,,,,
Sheep,Overall,Feed Cost,Neonatal Female,Neonatal,Female,,123552239.215188,9274888.80135529,245699442.813082,41128097.7086734,128627977.849774,141950154.034694,143949842.208731,146516413.936876,14531417.079797,135798243.764489,149476079.387248,157572104.081004,200247226.675713,127364512.410535,133783344.579099,136747358.583605,148181262.103385,,,,,,,,,,,,,,,,,
Sheep,Overall,Feed Cost,Neonatal Male,Neonatal,Male,,128204786.341438,10743438.899475,267959228.919417,31799159.8414508,126029598.090714,134841105.261373,141066138.477305,147233941.49262,11245370.1475826,137776667.799617,150299334.590464,143707683.148017,203798139.941076,133576638.541477,134920788.692319,135799577.323288,155872449.844613,,,,,,,,,,,,,,,,,
Sheep,Overall,Feed Cost,Overall,Overall,Overall,,3124613141.882673,126914565.41821004,3947850253.6222467,189849778.65231758,3228809719.376258,3245373172.3522243,3308199183.8019667,3382851873.137473,187492950.2570516,3214286844.474309,3240933645.216135,3319853360.8401766,3549349014.4711466,3176808184.616012,3307740940.6946898,3288784221.380101,3299275005.807129,,,,,,,,,,,,,,,,,
Sheep,Overall,Feed Cost,Overall Female,Overall,Female,,2357220983.750298,110955848.28242673,2833934579.730761,176748472.62427285,2431172675.509251,2451880021.88458,2451312501.642419,2550344395.726889,185045046.78428087,2428604823.153104,2410901594.120459,2480574811.010921,2591561717.6697392,2386912767.894536,2523923909.587862,2483780084.408153,2464259257.4598083,,,,,,,,,,,,,,,,,
Sheep,Overall,Feed Cost,Overall Male,Overall,Male,,767392158.132375,61612552.67573497,1113915673.891485,69303072.65425292,797637043.867007,793493150.4676449,856886682.159548,832507477.410584,30198295.592574753,785682021.3212049,830032051.095676,839278549.829256,957787296.801408,789895416.7214761,783817031.106828,805004136.971948,835015748.347321,,,,,,,,,,,,,,,,,
Sheep,Overall,Gross Margin,Adult Combined,Adult,Overall,,10505347792.49688,2312495187.8057427,36025115950.47382,3948993200.029754,15077324169.930332,17903008327.052277,19947965512.941223,20406163435.794327,3745791670.5757604,12514039212.453228,12155020220.257812,13829739363.724667,19037214351.287945,12126734810.78733,11393433684.627285,12508059171.574387,15517623297.340036,,,,,,,,,,,,,,,,,
Sheep,Overall,Gross Margin,Adult Female,Adult,Female,,-3376963920.217411,441254434.15388674,8374525647.88969,1942339286.01467,-2986908517.35171,-1678954387.760292,-529257732.03183496,1801924972.5039248,954423202.1284512,-3259635561.0343513,-2910303870.544379,-2401792307.9598927,-266944689.99637604,-3553401426.383331,-3262319536.1091757,-2901638040.462934,-2779868854.243303,,,,,,,,,,,,,,,,,
Sheep,Overall,Gross Margin,Adult Male,Adult,Male,,13882311712.71429,2270006281.481232,27650590302.58413,3438293965.3097234,18064232687.28204,19581962714.81257,20477223244.97306,18604238463.2904,3622158415.9991703,15773674773.48758,15065324090.80219,16231531671.684559,19304159041.28432,15680136237.17066,14655753220.736462,15409697212.03732,18297492151.58334,,,,,,,,,,,,,,,,,
Sheep,Overall,Gross Margin,Juvenile Combined,Juvenile,Overall,,1732683699.099608,532910367.10371184,16550529510.33962,2530623935.1747584,2699680148.736064,3665098249.2616005,4684637864.71642,5500116529.382837,858048240.6214706,3619374273.266837,4336028066.337923,5249162917.5954895,9593637486.788769,1896771333.4660482,2037468606.7212152,1996086213.844924,2345236406.8010335,,,,,,,,,,,,,,,,,
Sheep,Overall,Gross Margin,Juvenile Female,Juvenile,Female,,-1372518839.577175,137738458.8165055,4895129403.866009,1696147211.3659651,-966294130.086693,-562358576.570881,-113117949.61479,604304940.3632873,419487316.314133,-722754822.030693,-413993599.66571295,-624707.8200919628,1816702594.1524398,-1412002987.0586681,-1429742621.222927,-1477335055.296068,-1433985699.985045,,,,,,,,,,,,,,,,,
Sheep,Overall,Gross Margin,Juvenile Male,Juvenile,Male,,3105202538.6767826,514802463.4065641,11655400106.47361,1878068725.7538896,3665974278.822757,4227456825.832482,4797755814.33121,4895811589.01955,748516649.5711151,4342129095.29753,4750021666.003636,5249787625.415582,7776934892.63633,3308774320.524716,3467211227.9441423,3473421269.140992,3779222106.786079,,,,,,,,,,,,,,,,,
Sheep,Overall,Gross Margin,Neonatal Combined,Neonatal,Overall,,-2449235709.3864202,270536728.5602179,6367788277.983986,1136103531.8267264,-2053769648.895555,-1409899019.9698472,-809703342.538531,-388209116.3284003,349110976.01937467,-1632977392.6354818,-809336708.5432864,-715952717.3370438,1317553732.0934877,-2659703452.5272913,-2593054065.358181,-2695857864.061742,-2867549278.1325407,,,,,,,,,,,,,,,,,
Sheep,Overall,Gross Margin,Neonatal Female,Neonatal,Female,,-1572048608.588646,176216529.13882378,2785294857.282266,663048078.2661257,-1427537428.266955,-1151371849.276221,-942566703.191484,-600712087.178481,255842061.37272677,-1190058009.372459,-729953513.1937777,-675282641.7119523,470623843.1092981,-1681403674.426081,-1696816603.2793698,-1752934322.053924,-1837285687.147018,,,,,,,,,,,,,,,,,
Sheep,Overall,Gross Margin,Neonatal Male,Neonatal,Male,,-877187100.797774,205275074.85891,3582493420.7017198,922549988.31324,-626232220.6286,-258527170.693626,132863360.652953,212502970.85008073,237535919.83056855,-442919383.263023,-79383195.34950879,-40670075.62509136,846929888.9841897,-978299778.10121,-896237462.0788109,-942923542.007818,-1030263590.985523,,,,,,,,,,,,,,,,,
Sheep,Overall,Gross Margin,Overall,Overall,Overall,,9788795782.210068,2388475994.120811,58943433738.797424,4825902613.003061,15723234669.770842,20158207556.344032,23822900035.119118,25518070848.848763,3858637129.371658,14500436093.084585,15681711578.052448,18362949563.983112,29948405570.170197,11363802691.726086,10837848225.99032,11808287521.357567,14995310426.00853,,,,,,,,,,,,,,,,,
Sheep,Overall,Gross Margin,Overall Female,Overall,Female,,-6321531368.383232,494701550.26980346,16054949909.037966,2662560800.942003,-5380740075.705358,-3392684813.607394,-1584942384.838109,1805517825.6887312,1073474926.4314495,-5172448392.437504,-4054250983.40387,-3077699657.4919376,2020381747.265362,-6646808087.86808,-6388878760.611473,-6131907417.812925,-6051140241.375366,,,,,,,,,,,,,,,,,
Sheep,Overall,Gross Margin,Overall Male,Overall,Male,,16110327150.593298,2336683108.735981,42888483829.75946,4024935528.8596683,21103974745.4762,23550892369.951424,25407842419.957226,23712553023.160027,3706309765.587402,19672884485.522087,19735962561.456318,21440649221.475048,27928023822.90484,18010610779.594166,17226726986.60179,17940194939.170494,21046450667.383896,,,,,,,,,,,,,,,,,
Sheep,Overall,Health Cost,Adult Combined,Adult,Overall,,77977149.29314405,1076026.9528276108,0.0,0.0,78826927.16420287,79845422.78989983,80750890.53394234,82197205.97334075,1147343.6126770878,78582797.38213849,78497303.8092823,78345351.34833452,79822103.40120937,78423023.76438448,78390413.46879698,77946695.37683326,78392165.65922406,,,,,,,,,,,,,,,,,
Sheep,Overall,Health Cost,Adult Female,Adult,Female,,61147216.3801195,1048170.3749452636,0.0,0.0,61548477.1145413,62339115.9392057,62879483.080868,64036724.400076404,1110650.7946200252,61482891.9614395,61403885.7018205,61116582.9197851,61894892.55729289,61499087.6516716,61482523.8244385,60945864.152640894,61356426.1379884,,,,,,,,,,,,,,,,,
