Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H3,2009,2009,2009,6,1,2,Export,752,Sweden,SWE,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,14000,,,,1000,,52840,,,0
H3,2009,2009,2009,6,1,1,Import,757,Switzerland,CHE,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,12700,,,,12700,,71518,,,0
H3,2009,2009,2009,6,1,2,Export,757,Switzerland,CHE,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,163381,,,,450899,,97902,,,0
H3,2009,2009,2009,6,1,1,Import,764,Thailand,THA,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,933248,,,,,,10332069,,,0
H3,2009,2009,2009,6,1,2,Export,764,Thailand,THA,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,194970,,,,,,167690,,,0
H3,2009,2009,2009,6,1,2,Export,792,Turkey,TUR,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,51500,,,,52645,,205148,,,0
H3,2009,2009,2009,6,1,1,Import,807,North Macedonia,MKD,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,17850,,,,24800,,73852,,,0
H3,2009,2009,2009,6,1,2,Export,818,Egypt,EGY,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,105,,,,,,576,,,0
H3,2009,2009,2009,6,1,1,Import,842,USA,USA,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,104715,,,,156275,,336811,,,0
H3,2009,2009,2009,6,1,2,Export,842,USA,USA,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,1430260,,,,,,2014814,,,0
H3,2009,2009,2009,6,1,3,Re-Export,842,USA,USA,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,25123,,,,,,56453,,,0
H3,2009,2009,2009,6,1,1,Import,887,Yemen,YEM,0,World,WLD,,,,,,,,010594,"Live fowls of species Gallus domesticus, weighing > 185g",5,Number of items,299250,,,,12025,,315842,,,0
H3,2010,2010,2010,6,1,1,Import,8,Albania,ALB,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,2090,,,,123788,,199919,,,0
H3,2010,2010,2010,6,1,1,Import,24,Angola,AGO,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",1,No Quantity,,,,,373,,18525,,,0
H3,2010,2010,2010,6,1,2,Export,36,Australia,AUS,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,52,,,,1880,,62855,,,0
H3,2010,2010,2010,6,1,1,Import,40,Austria,AUT,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,143180,,,,3938600,,11719599,,,0
H3,2010,2010,2010,6,1,2,Export,40,Austria,AUT,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,106100,,,,2890200,,8710175,,,0
H3,2010,2010,2010,6,1,1,Import,44,Bahamas,BHS,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,24,,,,147,,448,,,4
H3,2010,2010,2010,6,1,1,Import,56,Belgium,BEL,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,783078,,,,16105391,,42733477,,,4
H3,2010,2010,2010,6,1,2,Export,56,Belgium,BEL,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,139487,,,,4851327,,12630606,,,4
H3,2010,2010,2010,6,1,1,Import,70,Bosnia Herzegovina,BIH,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",1,No Quantity,,,,,727516,,1435960,,,0
H3,2010,2010,2010,6,1,1,Import,100,Bulgaria,BGR,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,14231,,,,353579,,983711,,,0
H3,2010,2010,2010,6,1,2,Export,100,Bulgaria,BGR,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,44,,,,1200,,7367,,,0
H3,2010,2010,2010,6,1,1,Import,124,Canada,CAN,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,434,,,,151645,,462874,,,4
H3,2010,2010,2010,6,1,2,Export,124,Canada,CAN,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,4699916,,,,67503889,,205438580,,,4
H3,2010,2010,2010,6,1,2,Export,156,China,CHN,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,27993,,,,1183121,,4361133,,,0
H3,2010,2010,2010,6,1,1,Import,170,Colombia,COL,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",1,No Quantity,,,,,3823,,61221,,,0
H3,2010,2010,2010,6,1,2,Export,188,Costa Rica,CRI,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",1,No Quantity,,,,,571,,8665,,,0
H3,2010,2010,2010,6,1,1,Import,191,Croatia,HRV,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,624261,,,,16738898,,42258365,,,0
H3,2010,2010,2010,6,1,2,Export,191,Croatia,HRV,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,1280,,,,30285,,81739,,,0
H3,2010,2010,2010,6,1,2,Export,196,Cyprus,CYP,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,250,,,,6176,,17897,,,0
H3,2010,2010,2010,6,1,1,Import,203,Czechia,CZE,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,403809,,,,10970120,,30384547,,,0
H3,2010,2010,2010,6,1,2,Export,203,Czechia,CZE,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,19008,,,,470479,,1302491,,,0
H3,2010,2010,2010,6,1,1,Import,208,Denmark,DNK,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,998,,,,29380,,63670,,,0
H3,2010,2010,2010,6,1,2,Export,208,Denmark,DNK,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,7739082,,,,218783699,,527949125,,,0
H3,2010,2010,2010,6,1,1,Import,212,Dominica,DMA,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",1,No Quantity,,,,,3762,,11481,,,4
H3,2010,2010,2010,6,1,2,Export,214,Dominican Rep.,DOM,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",1,No Quantity,,,,,8700,,7945,,,0
H3,2010,2010,2010,6,1,1,Import,251,France,FRA,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,201145,,,,2840419,,8669942,,,4
H3,2010,2010,2010,6,1,2,Export,251,France,FRA,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,44254,,,,1230453,,3744709,,,4
H3,2010,2010,2010,6,1,1,Import,268,Georgia,GEO,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,99,,,,2575,,21088,,,0
H3,2010,2010,2010,6,1,1,Import,276,Germany,DEU,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",1,No Quantity,0,,,,231243940,,558867752,,,0
H3,2010,2010,2010,6,1,2,Export,276,Germany,DEU,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,1551856,,,,38730502,,101825652,,,4
H3,2010,2010,2010,6,1,1,Import,300,Greece,GRC,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,2447,,,,3761,,206248,,,0
H3,2010,2010,2010,6,1,2,Export,300,Greece,GRC,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,966,,,,36364,,57900,,,0
H3,2010,2010,2010,6,1,2,Export,320,Guatemala,GTM,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",1,No Quantity,,,,,207483,,646755,,,0
H3,2010,2010,2010,6,1,1,Import,340,Honduras,HND,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",1,No Quantity,,,,,226580,,724659,,,0
H3,2010,2010,2010,6,1,1,Import,344,"China, Hong Kong SAR",HKG,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,27912,,,,1403308,,4283383,,,4
H3,2010,2010,2010,6,1,1,Import,348,Hungary,HUN,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",1,No Quantity,,,,,12844100,,31908000,,,0
H3,2010,2010,2010,6,1,2,Export,348,Hungary,HUN,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",1,No Quantity,,,,,9312500,,25105000,,,0
H3,2010,2010,2010,6,1,2,Export,360,Indonesia,IDN,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",1,No Quantity,,,,,47,,70,,,0
H3,2010,2010,2010,6,1,2,Export,372,Ireland,IRL,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,124913,,,,1788359,,8413816,,,2
H3,2010,2010,2010,6,1,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,12,,,,8518,,26000,,,4
H3,2010,2010,2010,6,1,1,Import,381,Italy,ITA,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,634462,,,,16074314,,49064370,,,4
H3,2010,2010,2010,6,1,2,Export,381,Italy,ITA,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,4397,,,,88602,,269649,,,4
H3,2010,2010,2010,6,1,2,Export,388,Jamaica,JAM,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,11,,,,180,,90,,,0
H3,2010,2010,2010,6,1,1,Import,392,Japan,JPN,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,121,,,,69052,,210771,,,4
H3,2010,2010,2010,6,1,2,Export,410,Rep. of Korea,KOR,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",1,No Quantity,,,,,3200,,113683,,,0
H3,2010,2010,2010,6,1,1,Import,418,Lao People's Dem. Rep.,LAO,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",1,No Quantity,,,,,902773,,2755575,,,4
H3,2010,2010,2010,6,1,2,Export,428,Latvia,LVA,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,54223,,,,1503359,,3093620,,,0
H3,2010,2010,2010,6,1,2,Export,440,Lithuania,LTU,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,142755,,,,4056570,,8960639,,,0
H3,2010,2010,2010,6,1,1,Import,442,Luxembourg,LUX,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,81629,,,,2261025,,5431370,,,0
H3,2010,2010,2010,6,1,2,Export,442,Luxembourg,LUX,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,13373,,,,298891,,712491,,,0
H3,2010,2010,2010,6,1,1,Import,454,Malawi,MWI,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,33,,,,1340,,32075,,,0
H3,2010,2010,2010,6,1,2,Export,484,Mexico,MEX,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,2,,,,657,,2000,,,4
H3,2010,2010,2010,6,1,1,Import,498,Rep. of Moldova,MDA,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,59612,,,,1273920,,3472620,,,0
H3,2010,2010,2010,6,1,1,Import,499,Montenegro,MNE,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",1,No Quantity,,,,,744676,,1159340,,,0
H3,2010,2010,2010,6,1,1,Import,524,Nepal,NPL,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,134,,,,837,,2554,,,4
H3,2010,2010,2010,6,1,1,Import,528,Netherlands,NLD,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,377795,,,,7496781,,22882772,,,4
H3,2010,2010,2010,6,1,2,Export,528,Netherlands,NLD,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,5772380,,,,109217330,,332387567,,,4
H3,2010,2010,2010,6,1,2,Export,554,New Zealand,NZL,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,10,,,,4084,,10633,,,4
H3,2010,2010,2010,6,1,1,Import,616,Poland,POL,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,1874305,,,,51725081,,117414132,,,0
H3,2010,2010,2010,6,1,2,Export,616,Poland,POL,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,2834,,,,76297,,180103,,,0
H3,2010,2010,2010,6,1,1,Import,620,Portugal,PRT,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,222703,,,,3059326,,10024574,,,0
H3,2010,2010,2010,6,1,2,Export,620,Portugal,PRT,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,19813,,,,685823,,1444687,,,0
H3,2010,2010,2010,6,1,1,Import,642,Romania,ROU,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,541188,,,,13909298,,40946392,,,0
H3,2010,2010,2010,6,1,2,Export,642,Romania,ROU,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,1,,,,12,,106,,,0
H3,2010,2010,2010,6,1,1,Import,643,Russian Federation,RUS,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,55778,,,,1517906,,4484380,,,0
H3,2010,2010,2010,6,1,1,Import,646,Rwanda,RWA,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,123,,,,4000,,8147,,,2
H3,2010,2010,2010,6,1,1,Import,688,Serbia,SRB,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",1,No Quantity,,,,,33593,,93073,,,0
H3,2010,2010,2010,6,1,2,Export,688,Serbia,SRB,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",1,No Quantity,,,,,813183,,1191842,,,0
H3,2010,2010,2010,6,1,2,Export,699,India,IND,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",1,No Quantity,,,,,4099,,12475,,,4
H3,2010,2010,2010,6,1,1,Import,703,Slovakia,SVK,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",1,No Quantity,0,,,,4071770,,10647597,,,0
H3,2010,2010,2010,6,1,2,Export,703,Slovakia,SVK,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,523064,,,,6121091,,13160594,,,6
H3,2010,2010,2010,6,1,2,Export,704,Viet Nam,VNM,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",1,No Quantity,,,,,1259,,3833,,,4
H3,2010,2010,2010,6,1,1,Import,705,Slovenia,SVN,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,56669,,,,1608428,,4421389,,,0
H3,2010,2010,2010,6,1,2,Export,705,Slovenia,SVN,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,2085,,,,51656,,129787,,,0
H3,2010,2010,2010,6,1,2,Export,710,South Africa,ZAF,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,1957,,,,330720,,131846,,,2
H3,2010,2010,2010,6,1,1,Import,724,Spain,ESP,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,311049,,,,,,16629795,,,4
H3,2010,2010,2010,6,1,2,Export,724,Spain,ESP,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,193561,,,,2923382,,8942233,,,0
H3,2010,2010,2010,6,1,1,Import,748,Eswatini,SWZ,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",1,No Quantity,0,,,,15825,,46938,,,4
H3,2010,2010,2010,6,1,2,Export,748,Eswatini,SWZ,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",1,No Quantity,0,,,,70,,123,,,0
H3,2010,2010,2010,6,1,1,Import,752,Sweden,SWE,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,31,,,,1000,,33948,,,0
H3,2010,2010,2010,6,1,1,Import,757,Switzerland,CHE,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,36,,,,1620,,60284,,,0
H3,2010,2010,2010,6,1,2,Export,757,Switzerland,CHE,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,240,,,,10800,,11536,,,0
H3,2010,2010,2010,6,1,2,Export,764,Thailand,THA,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,57468,,,,715589,,2177793,,,4
H3,2010,2010,2010,6,1,1,Import,768,Togo,TGO,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,16,,,,1100,,1112,,,2
H3,2010,2010,2010,6,1,2,Export,800,Uganda,UGA,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,1,,,,2000,,1700,,,0
H3,2010,2010,2010,6,1,2,Export,807,North Macedonia,MKD,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,1330,,,,33593,,92226,,,0
H3,2010,2010,2010,6,1,2,Export,818,Egypt,EGY,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,2,,,,32,,96,,,4
H3,2010,2010,2010,6,1,1,Import,826,United Kingdom,GBR,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,75456,,,,1491785,,6504889,,,0
H3,2010,2010,2010,6,1,1,Import,842,USA,USA,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,4699950,,,,57637315,,205381752,,,0
H3,2010,2010,2010,6,1,2,Export,842,USA,USA,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,1263,,,,168712,,513452,,,4
H3,2010,2010,2010,6,1,1,Import,854,Burkina Faso,BFA,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",1,No Quantity,,,,,250,,202,,,0
H3,2010,2010,2010,6,1,2,Export,858,Uruguay,URY,0,World,WLD,,,,,,,,010391,"Live swine other than pure-bred breeding animals, weighing < 50kg",5,Number of items,94,,,,9320,,31960,,,0
H3,2010,2010,2010,6,1,1,Import,8,Albania,ALB,0,World,WLD,,,,,,,,010392,"Live swine other than pure-bred breeding animals, weighing 50kg/more",5,Number of items,69739,,,,5807954,,9414329,,,0
H3,2010,2010,2010,6,1,1,Import,20,Andorra,AND,0,World,WLD,,,,,,,,010392,"Live swine other than pure-bred breeding animals, weighing 50kg/more",5,Number of items,32,,,,2941,,6339,,,2
H3,2010,2010,2010,6,1,1,Import,32,Argentina,ARG,0,World,WLD,,,,,,,,010392,"Live swine other than pure-bred breeding animals, weighing 50kg/more",5,Number of items,406,,,,30310,,163924,,,0
H3,2010,2010,2010,6,1,1,Import,40,Austria,AUT,0,World,WLD,,,,,,,,010392,"Live swine other than pure-bred breeding animals, weighing 50kg/more",5,Number of items,450500,,,,42198100,,76968242,,,0
H3,2010,2010,2010,6,1,2,Export,40,Austria,AUT,0,World,WLD,,,,,,,,010392,"Live swine other than pure-bred breeding animals, weighing 50kg/more",5,Number of items,9755,,,,960900,,1918043,,,0
H3,2010,2010,2010,6,1,1,Import,56,Belgium,BEL,0,World,WLD,,,,,,,,010392,"Live swine other than pure-bred breeding animals, weighing 50kg/more",5,Number of items,486471,,,,53669001,,86304124,,,4
H3,2010,2010,2010,6,1,2,Export,56,Belgium,BEL,0,World,WLD,,,,,,,,010392,"Live swine other than pure-bred breeding animals, weighing 50kg/more",5,Number of items,756543,,,,80341794,,126548888,,,4
H3,2010,2010,2010,6,1,1,Import,68,Bolivia (Plurinational State of),BOL,0,World,WLD,,,,,,,,010392,"Live swine other than pure-bred breeding animals, weighing 50kg/more",5,Number of items,200,,,,12000,,26287,,,0
H3,2010,2010,2010,6,1,1,Import,70,Bosnia Herzegovina,BIH,0,World,WLD,,,,,,,,010392,"Live swine other than pure-bred breeding animals, weighing 50kg/more",5,Number of items,27085,,,,3285187,,5291676,,,2
